feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_pval,no_feeding_fdr_pval,no_cross_fdr_pval,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params,full_model_aic,no_gluc_tol_aic,no_feeding_aic,no_cross_aic,delta_aic_full_no_gluc,delta_aic_full_no_feeding,delta_aic_full_no_cross
m_20,0.011811762543781825,0.2825612107700813,0.15030579915694942,0.0506762715588059,0.3550496609167664,0.3433008279291487,True,True,True,True,-41.60024562084082,-48.046634199414044,-43.5059529181939,-43.4953290199298,"{'Intercept': 27.154192699964142, 'glucose_tolerance[T.impaired]': 0.31179373387663856, 'glucose_tolerance[T.normal]': 0.7860260733122082, 'bg_type[T.RBG]': 0.02759435873060202, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.17425905873541456, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.47960116301391637, 'Group Var': 2.20791619797733e-10}","{'Intercept': 27.467294781564902, 'bg_type[T.RBG]': 0.01880365549551091, 'Group Var': 0.03734866147813695}","{'Intercept': 27.16798987932944, 'glucose_tolerance[T.impaired]': 0.3989232632443385, 'glucose_tolerance[T.normal]': 0.5462254918052453, 'Group Var': 5.890180179497336e-10}","{'Intercept': 27.158588051581695, 'glucose_tolerance[T.impaired]': 0.3989232632443188, 'glucose_tolerance[T.normal]': 0.5462254918052316, 'bg_type[T.RBG]': 0.01880365549551848, 'Group Var': 5.939333301852613e-10}",99.20049124168165,104.09326839882809,97.0119058363878,98.9906580398596,-4.8927771571464405,2.18858540529385,0.20983320182205034
m_21,0.6910442153818548,0.00909411650629357,0.3626959573399795,0.7753507127808091,0.016361839166890307,0.5753505647802062,True,True,True,True,14.643003571224071,13.52117282673997,8.867905717258964,13.628813192452625,"{'Intercept': 28.458447408616017, 'glucose_tolerance[T.impaired]': -0.10493740500039107, 'glucose_tolerance[T.normal]': -0.07755243057784561, 'bg_type[T.RBG]': -0.2609012990469887, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.16234622005341484, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.09907084371524058, 'Group Var': 7.603756706347427e-10}","{'Intercept': 28.39046822000027, 'bg_type[T.RBG]': -0.15991402027725596, 'Group Var': 5.834558717479757e-10}","{'Intercept': 28.327996759092514, 'glucose_tolerance[T.impaired]': -0.023764294973671374, 'glucose_tolerance[T.normal]': -0.028017008720214332, 'Group Var': 5.183464840280755e-10}","{'Intercept': 28.40795376923114, 'glucose_tolerance[T.impaired]': -0.023764294973663412, 'glucose_tolerance[T.normal]': -0.02801700872020831, 'bg_type[T.RBG]': -0.15991402027724838, 'Group Var': 1.01962492340306e-09}",-13.286007142448142,-19.04234565347994,-7.735811434517927,-15.257626384905251,5.7563385110317995,-5.550195707930214,1.971619242457109
m_22,2.2257132291770356e-05,1.4956479941810814e-10,0.00010536299338148524,0.0011349368584021812,7.388501091254543e-10,0.0026564611212949395,True,True,True,True,-34.70491623149282,-48.083504450544794,-59.065398456835155,-43.86301532143965,"{'Intercept': 27.014732990386822, 'glucose_tolerance[T.impaired]': 0.6657174979013256, 'glucose_tolerance[T.normal]': 1.2484036499105118, 'bg_type[T.RBG]': -0.05984749347426996, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.9730838597258452, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.3511229559121603, 'Group Var': 2.390496474828598e-10}","{'Intercept': 27.597272469319577, 'bg_type[T.RBG]': -0.8166140145196175, 'Group Var': 0.05646722505743798}","{'Intercept': 26.98480924364968, 'glucose_tolerance[T.impaired]': 0.17917556803841364, 'glucose_tolerance[T.normal]': 0.5728421719544409, 'Group Var': 1.8891477828460152e-10}","{'Intercept': 27.393116250909493, 'glucose_tolerance[T.impaired]': 0.1791755680384026, 'glucose_tolerance[T.normal]': 0.5728421719544372, 'bg_type[T.RBG]': -0.8166140145196246, 'Group Var': 1.784789340473267e-10}",85.40983246298563,104.16700890108959,128.1307969136703,99.7260306428793,-18.757176438103954,-42.720964450684676,-14.31619817989366
m_23,0.00034383871164160964,1.0384529789188939e-09,0.00046940832334818106,0.005002420060087916,4.455298264393964e-09,0.0055972895935793455,True,True,True,True,-51.26346667451942,-61.67327819116785,-73.64554773222353,-58.92750421733608,"{'Intercept': 26.70683662281283, 'glucose_tolerance[T.impaired]': -0.1541344483197819, 'glucose_tolerance[T.normal]': 0.28900477355783705, 'bg_type[T.RBG]': 1.659967473194765, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5675106864309156, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.7394607756727873, 'Group Var': 0.06046022275479927}","{'Intercept': 26.687570353364507, 'bg_type[T.RBG]': 1.028319974844745, 'Group Var': 0.1228120795413621}","{'Intercept': 27.536820359410235, 'glucose_tolerance[T.impaired]': -0.4378897915352672, 'glucose_tolerance[T.normal]': -0.580725614278586, 'Group Var': 1.7635028556189132e-10}","{'Intercept': 27.022660371987847, 'glucose_tolerance[T.impaired]': -0.4378897915352605, 'glucose_tolerance[T.normal]': -0.5807256142785765, 'bg_type[T.RBG]': 1.0283199748447558, 'Group Var': 0.0005720484871577916}",118.52693334903884,131.3465563823357,157.29109546444707,129.85500843467216,-12.819623033296864,-38.764162115408226,-11.328075085633316
m_24,,0.001435488664935319,0.8687079533305446,,0.0030047940698222355,0.9243052623436995,True,False,True,True,-40.145291220267055,-41.59938700711977,-47.89536307015719,-40.28603950258544,"{'Intercept': 26.917929084570503, 'glucose_tolerance[T.impaired]': 0.09457649555769465, 'glucose_tolerance[T.normal]': 0.3873729667420747, 'bg_type[T.RBG]': 0.5652517986120721, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.04211469664283351, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.18020319085728936, 'Group Var': 0.020159926921685473}","{'Intercept': 27.04269192569776, 'bg_type[T.RBG]': 0.5081538121192087, 'Group Var': 0.13285492991065156}","{'Intercept': 27.200554983876522, 'glucose_tolerance[T.impaired]': 0.0735191472362814, 'glucose_tolerance[T.normal]': 0.29727137131343684, 'Group Var': 1.0591788663938411e-10}","{'Intercept': 26.9464780778169, 'glucose_tolerance[T.impaired]': 0.07351914723630172, 'glucose_tolerance[T.normal]': 0.2972713713134646, 'bg_type[T.RBG]': 0.5081538121192125, 'Group Var': 0.019115333312912368}",96.29058244053411,91.19877401423955,105.79072614031438,92.57207900517088,5.091808426294563,-9.500143699780267,3.718503435363232
m_25,0.2635842683434229,0.8073855646446608,0.6151670726890702,0.4243837225914639,0.8310327246160173,0.7632454753253544,True,True,True,True,-8.402201924349427,-11.0220032146715,-8.88952696036479,-8.888063309509675,"{'Intercept': 26.823375420181467, 'glucose_tolerance[T.impaired]': -0.19459895446504477, 'glucose_tolerance[T.normal]': -0.5918685948090822, 'bg_type[T.RBG]': -0.07262472674310859, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.1331872160990395, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.04656617130428337, 'Group Var': 1.2653095111131059}","{'Intercept': 26.607702223987097, 'bg_type[T.RBG]': 0.0032821155672678503, 'Group Var': 1.985354629545326}","{'Intercept': 26.787063056809927, 'glucose_tolerance[T.impaired]': -0.12800534641551556, 'glucose_tolerance[T.normal]': -0.5685855091569619, 'Group Var': 1.2376682913304289}","{'Intercept': 26.785421999026255, 'glucose_tolerance[T.impaired]': -0.12800534641550765, 'glucose_tolerance[T.normal]': -0.5685855091569552, 'bg_type[T.RBG]': 0.0032821155672678524, 'Group Var': 1.2377505069452142}",32.804403848698854,30.044006429343,27.77905392072958,29.77612661901935,2.7603974193558543,5.025349927969273,3.028277229679503
m_26,0.013817858733163805,6.554180633469989e-12,0.021449056949512435,0.05558375792310009,4.004303291614703e-11,0.08315116472131615,True,True,True,True,-46.486807945245474,-52.75164758082305,-74.0341414594479,-50.32888254487777,"{'Intercept': 26.473517166285912, 'glucose_tolerance[T.impaired]': 0.019981949471560234, 'glucose_tolerance[T.normal]': -0.23848135326660397, 'bg_type[T.RBG]': 1.6304172940837447, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.4681522777690259, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -1.0285113999506856, 'Group Var': 0.3192332893119802}","{'Intercept': 26.43581187036835, 'bg_type[T.RBG]': 1.1906388752090948, 'Group Var': 0.5097928980587618}","{'Intercept': 27.288725813327794, 'glucose_tolerance[T.impaired]': -0.21409418941297906, 'glucose_tolerance[T.normal]': -0.7527370532419617, 'Group Var': 3.8781160071413903e-08}","{'Intercept': 26.693406375723203, 'glucose_tolerance[T.impaired]': -0.21409418941293962, 'glucose_tolerance[T.normal]': -0.7527370532419264, 'bg_type[T.RBG]': 1.1906388752090986, 'Group Var': 0.2500148729307249}",108.97361589049095,113.5032951616461,158.0682829188958,112.65776508975554,-4.529679271155146,-49.09466702840484,-3.6841491992645956
m_27,0.011120576712307602,2.6347919541936635e-07,0.00469856919458955,0.0486561449381131,8.38960458342697e-07,0.02654845142955991,True,True,True,True,-22.294036578585477,-28.81002759357132,-39.00070153541223,-27.654533821881884,"{'Intercept': 27.623228121246488, 'glucose_tolerance[T.impaired]': 0.32823472770003637, 'glucose_tolerance[T.normal]': 0.643778091890451, 'bg_type[T.RBG]': -0.08096528746361936, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.5486546881586406, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8231362953070498, 'Group Var': 0.05836892874840834}","{'Intercept': 27.91610110347461, 'bg_type[T.RBG]': -0.5199198906043571, 'Group Var': 0.062144625781414206}","{'Intercept': 27.582745477514692, 'glucose_tolerance[T.impaired]': 0.0539073836207087, 'glucose_tolerance[T.normal]': 0.23220994423691685, 'Group Var': 6.218881776829986e-10}","{'Intercept': 27.842705422816895, 'glucose_tolerance[T.impaired]': 0.05390738362068703, 'glucose_tolerance[T.normal]': 0.23220994423689398, 'bg_type[T.RBG]': -0.5199198906043646, 'Group Var': 0.014933008424938941}",60.58807315717095,65.62005518714264,88.00140307082447,67.30906764376377,-5.031982029971687,-27.413329913653513,-6.720994486592815
m_28,0.6653040353103292,0.4781532820874844,0.598733115465908,0.7543020833124978,0.5453344490298553,0.7553784377994277,True,True,True,True,8.122202367689269,6.929603836449601,6.880102413049499,7.6092630373952375,"{'Intercept': 27.67134378558742, 'glucose_tolerance[T.impaired]': -0.016284997266378533, 'glucose_tolerance[T.normal]': 0.1385960288213643, 'bg_type[T.RBG]': -0.043828501946778564, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.007467518905888104, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.13386016442603302, 'Group Var': 5.624013831269847e-10}","{'Intercept': 27.690920492718515, 'bg_type[T.RBG]': -0.06686677537904871, 'Group Var': 4.84891295786762e-10}","{'Intercept': 27.649429534614058, 'glucose_tolerance[T.impaired]': -0.012551237813465265, 'glucose_tolerance[T.normal]': 0.07166594660832293, 'Group Var': 1.4170540473054307e-10}","{'Intercept': 27.682862922303595, 'glucose_tolerance[T.impaired]': -0.012551237813471902, 'glucose_tolerance[T.normal]': 0.07166594660830977, 'bg_type[T.RBG]': -0.0668667753790563, 'Group Var': 1.551035967426257e-10}",-0.2444047353785379,-5.859207672899203,-3.760204826098999,-3.218526074790475,5.614802937520665,3.515800090720461,2.974121339411937
m_29,0.6425384257578227,0.009367381646106098,0.3665157109816066,0.7401391992906565,0.016814630401877226,0.5776715262417483,True,True,True,True,6.345748022095478,5.089888143618751,0.602645173378832,5.342034131138192,"{'Intercept': 28.105940790876716, 'glucose_tolerance[T.impaired]': -0.1389745742608103, 'glucose_tolerance[T.normal]': -0.102154453223786, 'bg_type[T.RBG]': -0.3023877833737103, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.18459731162106865, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.13470049025095684, 'Group Var': 1.0066915423552709e-09}","{'Intercept': 28.016022613101544, 'bg_type[T.RBG]': -0.18314902951297718, 'Group Var': 1.137803276835461e-09}","{'Intercept': 27.954746899189843, 'glucose_tolerance[T.impaired]': -0.04667591845026445, 'glucose_tolerance[T.normal]': -0.03480420809828853, 'Group Var': 1.1318334096367682e-10}","{'Intercept': 28.046321413946327, 'glucose_tolerance[T.impaired]': -0.04667591845027115, 'glucose_tolerance[T.normal]': -0.03480420809829244, 'bg_type[T.RBG]': -0.18314902951297735, 'Group Var': 3.210009163986427e-10}",3.3085039558090443,-2.1797762872375017,8.794709653242336,1.3159317377236164,5.488280243046546,-5.486205697433292,1.992572218085428
m_30,0.00551127858666546,1.2112298352563775e-05,0.0505697074239033,0.029501550081562168,3.216922250627153e-05,0.15984465107116783,True,True,True,True,-38.99213242966529,-46.31170152621711,-51.74417657917628,-41.97653497913875,"{'Intercept': 25.861888044338503, 'glucose_tolerance[T.impaired]': 0.15452107863551143, 'glucose_tolerance[T.normal]': 1.1726585441517823, 'bg_type[T.RBG]': 0.8320143125592564, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.172130089916447, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.7947621157740526, 'Group Var': 0.16084056037477562}","{'Intercept': 26.17368029248662, 'bg_type[T.RBG]': 0.586996844446217, 'Group Var': 0.5250030857395693}","{'Intercept': 26.27789520061813, 'glucose_tolerance[T.impaired]': 0.06845603367729775, 'glucose_tolerance[T.normal]': 0.7752774862647591, 'Group Var': 0.02998416078358159}","{'Intercept': 25.984396778395038, 'glucose_tolerance[T.impaired]': 0.06845603367727256, 'glucose_tolerance[T.normal]': 0.7752774862647313, 'bg_type[T.RBG]': 0.5869968444462149, 'Group Var': 0.12398748180525526}",93.98426485933058,100.62340305243421,113.48835315835257,95.9530699582775,-6.6391381931036335,-19.504088299021987,-1.9688050989469161
m_31,0.1332011538696673,0.3415334490472287,0.2089060311067498,0.2706284313051172,0.4146849251423163,0.41091982683000045,True,True,True,True,-67.41128753792462,-70.93694533148154,-69.08340433854669,-68.97715827797713,"{'Intercept': 25.18471835141981, 'glucose_tolerance[T.impaired]': -0.585614392142075, 'glucose_tolerance[T.normal]': -1.7249252916999156, 'bg_type[T.RBG]': -0.3487199065073625, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.6573991998318515, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.4787821851130154, 'Group Var': 1.4435477083070354}","{'Intercept': 24.546926097008797, 'bg_type[T.RBG]': 0.07573613043116581, 'Group Var': 2.071612829373706}","{'Intercept': 25.010358398166087, 'glucose_tolerance[T.impaired]': -0.2569147922261399, 'glucose_tolerance[T.normal]': -1.4855341991434068, 'Group Var': 1.339397359543158}","{'Intercept': 24.97249033295056, 'glucose_tolerance[T.impaired]': -0.25691479222617625, 'glucose_tolerance[T.normal]': -1.4855341991434312, 'bg_type[T.RBG]': 0.07573613043116531, 'Group Var': 1.3458103752694317}",150.82257507584924,149.87389066296308,148.16680867709337,149.95431655595425,0.9486844128861662,2.6557663987558726,0.8682585198949937
m_32,0.023960084628157897,,0.9490788017472357,0.07982078289419076,,0.9652689695417473,True,True,False,True,-60.01439270154212,-65.63611403091578,-63.78109560410145,-60.0666561487471,"{'Intercept': 23.646778586161897, 'glucose_tolerance[T.impaired]': -0.10158224818479643, 'glucose_tolerance[T.normal]': -0.7610162422845722, 'bg_type[T.RBG]': 0.4466005913809184, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.0835137388660016, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.05121749637013719, 'Group Var': 1.0606844829731831e-10}","{'Intercept': 23.443784213612577, 'bg_type[T.RBG]': 0.4781139615398993, 'Group Var': 0.04326752557557186}","{'Intercept': 23.870078881852336, 'glucose_tolerance[T.impaired]': -0.059825378751789525, 'glucose_tolerance[T.normal]': -0.786624990469625, 'Group Var': 3.974848682499851e-06}","{'Intercept': 23.631021901082395, 'glucose_tolerance[T.impaired]': -0.0598253787517947, 'glucose_tolerance[T.normal]': -0.7866249904696274, 'bg_type[T.RBG]': 0.4781139615398993, 'Group Var': 1.0847469407879727e-10}",136.02878540308424,139.27222806183156,137.5621912082029,132.1333122974942,-3.2434426587473126,-1.5334058051186616,3.8954731055900425
m_33,0.2590307043311107,0.24322337199307956,0.12543002144988705,0.42143566760701995,0.31150608161187743,0.30459059984108805,True,True,True,True,-0.47008912096895017,-3.113938417740414,-2.5573588020006497,-2.5460963949036994,"{'Intercept': 27.091130117080578, 'glucose_tolerance[T.impaired]': 0.1231676684620811, 'glucose_tolerance[T.normal]': 0.2836108407779856, 'bg_type[T.RBG]': 0.1822898727099548, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.19691325526517683, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.37024606979674113, 'Group Var': 1.5067826161653208e-10}","{'Intercept': 27.20943611946722, 'bg_type[T.RBG]': 0.009784031118018299, 'Group Var': 2.72568055439319e-10}","{'Intercept': 27.182275053435575, 'glucose_tolerance[T.impaired]': 0.024711040829473483, 'glucose_tolerance[T.normal]': 0.09848780587959619, 'Group Var': 2.5911537626515693e-10}","{'Intercept': 27.177383037876528, 'glucose_tolerance[T.impaired]': 0.024711040829501763, 'glucose_tolerance[T.normal]': 0.09848780587962665, 'bg_type[T.RBG]': 0.009784031118018297, 'Group Var': 2.5876077019108256e-10}",16.9401782419379,14.227876835480828,15.1147176040013,17.0921927898074,2.7123014064570725,1.825460637936601,-0.15201454786949853
m_34,0.002819547425164195,0.03071877223379453,0.03736926247406173,0.019349999589777216,0.04987113351383168,0.12677665748690187,True,True,True,True,6.49021167515383,-1.5867013824707072,2.042667998932089,3.2033049036986228,"{'Intercept': 26.782496757610776, 'glucose_tolerance[T.impaired]': 0.1918746567770743, 'glucose_tolerance[T.normal]': 0.4902873422982468, 'bg_type[T.RBG]': 0.06775996112085321, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.14759920557455894, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.42539591987007147, 'Group Var': 1.246436387173088e-10}","{'Intercept': 26.976491554458967, 'bg_type[T.RBG]': -0.0911188256404406, 'Group Var': 0.033459532124175725}","{'Intercept': 26.81637673817121, 'glucose_tolerance[T.impaired]': 0.11807505398978722, 'glucose_tolerance[T.normal]': 0.2775893823631981, 'Group Var': 1.9887724580715188e-10}","{'Intercept': 26.86193615099141, 'glucose_tolerance[T.impaired]': 0.11807505398979663, 'glucose_tolerance[T.normal]': 0.27758938236321323, 'bg_type[T.RBG]': -0.0911188256404255, 'Group Var': 1.2323049900950408e-10}",3.0195766496923397,11.173402764941414,5.914664002135822,5.5933901926027545,-8.153826115249075,-2.8950873524434826,-2.5738135429104148
m_35,,,,,,,False,False,False,False,10.710185846364723,10.124439474786769,10.293514645460633,10.410498862611277,"{'Intercept': 27.40924624112513, 'glucose_tolerance[T.impaired]': 9.311654708256779e-05, 'glucose_tolerance[T.normal]': -1.3489492582904396e-05, 'bg_type[T.RBG]': 0.0364436282218637, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.08697465962920256, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.09186060516019111, 'Group Var': 0.0004025978110556513}","{'Intercept': 27.40929010150014, 'bg_type[T.RBG]': -0.02541582262476066, 'Group Var': 5.766211026383866e-05}","{'Intercept': 27.427468055236044, 'glucose_tolerance[T.impaired]': -0.04339421326749868, 'glucose_tolerance[T.normal]': -0.04594379207266405, 'Group Var': 0.0004148287720170143}","{'Intercept': 27.44017596654843, 'glucose_tolerance[T.impaired]': -0.04339421326749886, 'glucose_tolerance[T.normal]': -0.04594379207265946, 'bg_type[T.RBG]': -0.025415822624768228, 'Group Var': 0.00041139402939435293}",-5.4203716927294465,-12.248878949573538,-10.587029290921265,-8.820997725222554,6.828507256844091,5.166657598191819,3.4006260324931077
m_36,0.6489603187880725,0.6059605104252523,0.8221162789115304,0.7440983318642138,0.6645523741154401,0.8963801664663457,True,True,True,True,13.78274573133676,12.544806624189405,12.862029436831051,13.586872295936331,"{'Intercept': 27.33538205107526, 'glucose_tolerance[T.impaired]': -0.0818443190791546, 'glucose_tolerance[T.normal]': 0.03744324081509613, 'bg_type[T.RBG]': 0.024630616576524184, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.0665556880006634, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.01218016118092333, 'Group Var': 2.64869683251197e-10}","{'Intercept': 27.301948539698724, 'bg_type[T.RBG]': 0.06034449281302539, 'Group Var': 1.2635698054072678e-09}","{'Intercept': 27.347697359363575, 'glucose_tolerance[T.impaired]': -0.04856647507886702, 'glucose_tolerance[T.normal]': 0.043533321405511236, 'Group Var': 1.0020992938574377e-10}","{'Intercept': 27.31752511295703, 'glucose_tolerance[T.impaired]': -0.04856647507883419, 'glucose_tolerance[T.normal]': 0.04353332140554849, 'bg_type[T.RBG]': 0.060344492813025424, 'Group Var': 4.738379176227386e-10}",-11.56549146267352,-17.08961324837881,-15.724058873662102,-15.173744591872662,5.52412178570529,4.1585674109885815,3.6082531291991415
m_37,0.0006110084712606633,0.0604687470476424,0.03145663703106255,0.00681570094715927,0.09244072824524642,0.11099699066674928,True,True,True,True,19.753543783747887,9.975646566306423,16.05883195127433,16.294398500021586,"{'Intercept': 27.17184707513252, 'glucose_tolerance[T.impaired]': 0.36509373264616063, 'glucose_tolerance[T.normal]': 0.6850603381162909, 'bg_type[T.RBG]': 0.12916659437891564, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.19901767585702348, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.2981124836789065, 'Group Var': 0.3918490486371789}","{'Intercept': 27.491406009078876, 'bg_type[T.RBG]': -0.029964740285374596, 'Group Var': 1.554322228881218}","{'Intercept': 27.236430372321966, 'glucose_tolerance[T.impaired]': 0.26558489471765956, 'glucose_tolerance[T.normal]': 0.5360040962768442, 'Group Var': 0.31513836332014955}","{'Intercept': 27.251412742464623, 'glucose_tolerance[T.impaired]': 0.2655848947176814, 'glucose_tolerance[T.normal]': 0.536004096276856, 'bg_type[T.RBG]': -0.02996474028536796, 'Group Var': 0.31969967862013454}",-23.507087567495773,-11.951293132612847,-22.117663902548657,-20.588797000043172,-11.555794434882927,-1.3894236649471168,-2.918290567452601
