,Type,i,Proposed ID,Tracefinder ID,Lipid Class,m/z,RT [min],Area (Max.),Score,Adduct,Polarity,1076_10_FBG,1062_8_FBG,1093_9_FBG,1060_8_RBG,1091_10_FBG,1092_9_RBG,1093_10_RBG,1082_10_FBG,1060_9_RBG,1101_9_FBG,1062_10_RBG,1091_8_RBG,1074_10_FBG,1101_10_RBG,1076_9_FBG,1092_9_FBG,1074_8_FBG,1091_10_RBG,1082_9_FBG,1076_8_RBG,1060_8_FBG,1093_9_RBG,1060_10_FBG,1082_10_RBG,1074_9_RBG,1091_9_RBG,1101_10_FBG,1093_8_FBG,1074_8_RBG,1102_10_RBG,1062_9_FBG,1076_9_RBG,1092_8_FBG,1062_10_FBG,1102_8_RBG,1074_10_RBG,1060_9_FBG,1082_9_RBG,1076_10_RBG,1091_9_FBG,1102_9_FBG,1102_9_RBG,1093_10_FBG,1101_8_FBG,1102_8_FBG,1082_8_FBG,1060_10_RBG,1076_8_FBG,1101_9_RBG,1091_8_FBG,1092_10_FBG,1082_8_RBG,1062_8_RBG,1102_10_FBG,1093_8_RBG,1074_9_FBG,1062_9_RBG,1101_8_RBG,1092_8_RBG,1092_10_RBG
unknown_799.55983_1.692,metabolite,m_124,unknown,,,799.55983,1.692,26.000568022746553,,[M-H]-1,-,24.700386861877057,23.742615357397078,24.145581273849984,24.248106115241523,24.05438942428758,24.76795637175587,24.88254984644593,24.464436743577696,25.446684464978066,24.34050286604847,24.875040167554335,24.29423514775353,24.307112562287646,25.259262974883807,24.173152061491116,24.13423421017868,24.831132297834444,24.583632226668797,24.43494231353339,25.25509052592796,23.69736244181535,24.928959859160248,24.025460824586947,25.23775620869091,25.164506812945223,25.03574748613727,24.528523765033103,24.483009892174433,25.052908540571472,25.265455667218077,23.79443763801189,25.15876302462399,24.250514576301942,24.591285750520836,25.124684947774764,25.179506202099013,23.78828087286213,25.049071752791953,25.412976089998182,24.187974906036857,24.691898536827658,24.98200742066578,24.420754752842498,23.799926141793648,24.0800694180645,23.176298139796458,24.72257492081802,24.517195874829667,25.17747739124645,23.627991273322795,23.365179827287076,24.49293295104947,25.285974762661862,24.776889984202196,24.713934101245975,24.402659533732123,25.039515457807077,25.422740736949933,24.40243170819716,24.899915765505632
Leucine/Isoleucine_130.08623_9.295,metabolite,m_125,Leucine/Isoleucine,Leucine/Isoleucine,,130.08623,9.295,25.96973771091374,Tracefinder confirmed,[M-H]-1,-,23.329540424753727,23.790149310381697,24.08244403401439,24.78918836740087,24.001711998088393,24.356277605179795,24.920700257358604,23.545481870676124,23.71764386635873,24.13559811164839,25.360669325437208,24.391623091814107,23.7697513150303,24.80380138997444,22.191249666459328,23.709924401408273,24.491978796259783,24.669029810356495,23.916567985062798,25.445454601832385,23.054597447409634,24.44282555916407,23.467010754467672,24.34849509659449,24.142498588392563,24.64616370114166,23.95930907961372,24.110134324814798,24.712417420658394,24.91610808979807,23.674922508584665,25.395639130014676,22.713789999535813,22.667326726234414,25.43483863348381,24.80294360533333,23.986332351905805,25.843330166459534,25.381483707488638,25.96973771091374,23.323571000903225,25.40928739158222,23.703234472874687,22.500001762976698,23.669476929625155,23.78281047738941,25.00216164675624,24.33390790988933,25.12827943360645,24.069195530846834,24.171204361771334,25.03056311928414,25.37405750781908,23.69335930702663,24.021551976953184,23.90161166419648,25.898913419332697,25.0610747564032,24.68436765417411,23.059312103383224
unknown_806.56928_1.607,metabolite,m_126,unknown,,,806.56928,1.607,25.945086919174916,,[M+H]+1,+,25.342229781502976,24.364433961917722,25.401014992459892,22.338681321168362,25.2144636929437,24.677394944597676,24.729481707780295,25.40089012888226,25.290193127514065,25.599888800159704,24.813840137043464,24.035135091665122,25.390538375244923,25.10081701420262,23.11519464908355,25.40936123924377,24.834784000382292,24.24825967182291,25.364997332838392,25.38028298888256,23.709869064129563,25.079996356824367,25.172946912857576,24.5829013315558,24.826833528359764,24.725949325508605,25.63823379980529,25.66542516999738,24.763996835041183,24.737116027114894,24.374985334122293,24.486338264075506,25.072603917338924,25.27551458242041,24.391958482769304,25.152466088665822,23.567732109157664,24.880115962294084,24.913266586181003,25.464054994533843,25.613469197134265,24.81814108263782,25.00455336070562,23.39303959926853,24.637679904730334,21.6426380204068,24.7014639075516,25.014907203175117,24.542112433196284,25.056843745241302,24.213629398408347,24.04457894488264,25.533329058523606,25.828418749515635,23.75197427187569,24.892950882589144,24.869243002834317,25.36506360159009,23.725731743835468,24.052123164577758
unknown_347.00221_14.892,metabolite,m_127,unknown,,,347.00221,14.892,25.921515057076434,,[M-H]-1,-,24.35805259835,24.82105567380636,24.716170597220103,24.733523290614944,24.802378277143774,24.479281158009762,24.64618054708892,24.78347958469854,25.921515057076434,24.705545505981252,24.701007841176875,24.86030941460187,24.72457464890137,24.305497141510024,25.521173870924464,24.459913461068552,24.94048916746997,24.28466235278901,24.265780773720387,24.594796425870015,24.522887537921044,24.468583313278206,24.40991152635251,24.60637778205363,24.505295817279187,24.477245708824572,25.319837323007,24.43076979468408,24.408081681330657,24.54050049912708,24.889884643178455,24.793235932276772,24.41859786851261,24.315540399385277,25.165264225894102,24.619608012590607,24.66278053251773,24.85039121979713,24.339976020152367,24.587914936414855,24.258585507956347,24.712268012237693,24.14033925782986,24.984701737244716,24.858658756401994,24.641030739893065,24.835072079371976,24.630888468668626,24.87517804553134,24.77213145246439,24.551690529053158,24.627540316044296,24.59363599383424,24.812421465414754,24.42900818821358,24.602556584149855,24.618690853714835,24.491225430738442,24.793653565304137,24.939814199220084
unknown_127.03897_3.807,metabolite,m_128,unknown,,,127.03897,3.807,25.91151976680152,,[M-H]-1,-,23.065223722688746,22.9314447605796,21.424338597393515,22.850569388219032,19.868277127154208,19.040493766745158,19.840860206402994,23.273691827007543,23.249955724961826,20.001261157362134,22.957400084964394,21.4454311119196,23.193984109160063,19.42544531558005,22.824251593587064,20.9531007672387,22.945422343446165,20.04856776868394,23.269173417534788,23.020469558808,22.758308378797025,19.648226359192126,23.151704759415427,22.97052525768721,22.65975144617244,20.484079963682966,20.307286060099194,20.17085674679405,22.843869110099334,19.733478742896313,22.909342056494506,23.218584833365973,20.46111426185454,23.043454714426712,19.22930094599507,23.054226915786405,22.78401351707399,23.3369145071819,23.161830427121004,21.19119012794581,18.255568021824484,19.663119987661286,20.830048375311694,21.28050758817085,20.856952639109494,23.228902168441095,23.117214162446906,23.027089835229525,20.08695933840886,20.97185447148037,21.105036516059265,23.377314516424047,23.083130622638343,19.884863035833703,19.805201895502798,22.947448536743188,23.13626274824586,19.973129328673448,20.39961487968606,20.421099473209757
unknown_215.03197_12.705,metabolite,m_129,unknown,,,215.03197,12.705,25.90386697211156,,[M-H]-1,-,22.315946981859405,22.877612764601437,22.039021468416568,23.479702477445347,21.981322109354412,21.9995037385181,22.157114174421256,23.390414589380903,24.32510613546119,22.559967485178817,22.910562731755785,24.247960357773277,22.085275331274865,23.78055810724894,22.438767307830265,22.699554485907303,23.776772794821788,22.36894278309468,22.951943576287974,23.566226780816844,22.006666840434107,22.897289444183667,22.410182219353597,24.20860954790882,23.756197739922946,22.493244484107056,21.972206662497054,22.045462409335954,23.850798643267154,23.41548063480637,22.086571731904055,23.478353582677563,22.061924541082213,22.114348687433555,24.77615599920849,23.396373921126706,21.613727760060907,23.91820639763246,24.58624855133923,25.90386697211156,22.044950220653877,23.268200841508897,24.039493093181594,21.523361190777926,22.054967902434534,22.990800676612757,23.504769707438715,23.73374384295803,23.97882044788549,22.12728472757302,22.436108480487835,23.621326776064834,23.86365508212443,21.990465485509816,22.53936186233368,21.758409095441806,24.490390976440686,23.74275403306204,22.55681375426064,22.447934523739328
unknown_217.08192_14.113,metabolite,m_130,unknown,,,217.08192,14.113,25.88034648695587,,[M+H]+1,+,24.359712880945963,25.442163956374916,25.077945172162817,25.80527994633055,24.763856636426983,25.02491024286688,24.64369498817208,24.880956725633354,25.146197978612232,25.18067461607371,24.795553988813936,25.137566105315745,24.698270941783864,24.64389407058884,25.184258423130963,24.830694485920375,25.25498449871235,24.07928554496015,24.783133910366182,24.934596016793808,25.320946827934414,24.809058258793257,24.39625994670574,24.562630820795157,24.844598563977755,24.762519384468042,24.959246876278613,24.731655939251286,24.71915051816071,24.508954102565127,25.255439269021505,25.22189558356349,24.402293449514172,24.373397191396876,24.508157838769527,24.93878539697692,25.124789881459222,25.067640644047987,24.956006070452915,25.88034648695587,24.762430284199706,24.919266452437334,24.807864031079927,25.01554649227041,25.18474752872383,25.531022138102873,24.843152416198492,25.33898991007655,24.821479245983376,25.104218107302643,24.688856205485827,23.89467710412554,24.79673106751284,24.905173235154695,25.087423883214267,25.11584262157428,24.866981220382623,24.78970623411854,24.95611161489303,24.62659577918256
unknown_234.91965_12.777,metabolite,m_131,unknown,,,234.91965,12.777,25.850636719841578,,[M-H]-1,-,24.950722126099052,25.001300919083494,25.26867373109463,24.77806729400599,25.815776685827327,25.29403421063927,25.679031669270945,25.01788557546164,24.27196973671753,25.357740907390156,24.89165010073531,25.694204952566047,25.21996189274008,25.258443528925643,24.40216131970908,25.65587713286654,25.060516481018045,25.526078975030146,25.06492288541722,24.852534180746794,24.44676359551389,25.27228730602222,25.105167184107454,24.65311142341623,25.14075460764998,25.333399064240936,25.252146480481947,25.73272924948448,24.933453050886232,25.17426800311771,25.184185197177282,24.762790465894152,25.378552183799556,24.979900377008374,25.817668755109224,24.782235655007618,25.124843767536014,25.021559661969604,24.76790532212337,25.194095514870646,25.068170269088874,25.71440061553514,25.195622055398577,24.03891991169447,25.206391481491686,24.688568635953832,25.25801870130974,24.923108240538088,25.732672426027747,25.850636719841578,24.991164382353766,24.93995936730082,24.679839702924948,25.317021267834374,25.13182285218935,25.171003021142436,25.381777562690118,25.61282277706769,24.939358500103626,24.93885392324808
unknown_188.98537_3.7,metabolite,m_132,unknown,,,188.98537,3.7,25.849991311269573,54.7,[M-H]-1,-,21.899773154643448,19.389116911045136,21.790766106536005,24.969217999038783,19.244634341328624,24.597237067412262,24.84724065401329,18.868395054462074,24.9560301309368,22.557458201852864,25.167246880331753,25.098603284083186,20.74176088609036,25.143993948974938,20.794434292757327,21.55725782654923,24.650430848439168,25.44320350417604,21.48020598642646,24.724142683242817,21.37530273084227,24.911973734728434,21.137306704636458,25.721399399858242,25.14047315300201,25.308790567986293,21.711304507664302,22.434577228061745,24.37902758675097,24.829999007688194,21.581286395636898,25.24578377186834,20.803511978717204,21.546471142738604,25.787805122217417,25.09810428233292,21.18305115870127,25.59367690315767,25.221924821417552,25.144576166049294,21.887611449882463,25.019694929512504,18.84873560379422,19.902088783757783,21.26666281509104,19.831858969639143,25.180122659104605,22.35976615479675,25.849991311269573,20.01968273301152,20.122987503007145,25.333480857791937,25.629165405227216,20.73538329787537,24.75781527375549,19.867345376473295,25.194451881008007,25.33719037929689,25.061687738945327,24.8067853067639
unknown_331.05386_14.561,metabolite,m_133,unknown,,,331.05386,14.561,25.84914512736513,,[M+H]+1,+,24.65833945178459,24.318741434444803,24.355798729436835,25.06945284669023,24.208121065735646,24.24434513508324,22.951851773635433,25.364174613973766,24.0731835159793,24.687577611888727,24.043841310834555,24.396090151608057,22.695668018467174,21.13051687096446,25.208814995496507,24.110962015251864,24.81825590223042,23.455788460049927,24.238555571022314,24.040529185982855,24.547402325494602,24.106990995724036,23.777567860443433,24.134025687455672,23.679191190733565,24.251160159360243,24.524541963718303,24.288040527875722,24.031181278930106,22.853099370520546,25.15818164488035,24.825451637796288,23.58616424249412,19.596745533251706,23.96429417226305,24.110637745685487,25.634645144514966,24.442528206230882,23.952136828800924,24.65970104146999,24.091416879295295,23.309787645401613,24.2999737395205,24.934348449113976,24.73965363797592,25.84914512736513,23.9869139578906,24.39592091229106,23.995066235256942,24.215155379762606,23.308208179023527,23.067750278757668,24.193075827376667,24.194839185861557,23.280568573201975,23.82027200951678,24.50307579138561,23.71986220717294,23.813395860467296,23.525639419360715
Proline_116.07057_10.182,metabolite,m_134,Proline,Proline,,116.07057,10.182,25.83543620272742,Tracefinder confirmed,[M-H]-1,-,23.143427824778588,24.312936330097,24.08233347173046,24.942328458116183,23.842485941921726,24.400147214832586,24.66452136233658,23.704355100943953,23.180307410037038,24.052221632556275,25.17572605208909,24.682369638905968,23.699704136008524,24.729513444558226,22.046836741290726,23.81209403568507,24.620589184543352,24.66669821627119,23.719571552462476,25.387874284633348,23.100751331434186,24.463474969263903,23.27693071507786,24.317266993201766,23.86965033859903,24.67453105788003,24.08526457577574,23.989021408896424,24.747757137763667,24.873042295234463,23.888625091369107,25.527135747947256,22.780152947908704,22.269563127030935,25.375907146150286,24.741679207283724,23.894155586726388,25.710485628898592,25.42597993419803,25.83543620272742,23.282096142387978,25.44717837432154,23.701118343867375,22.537950607389522,23.83262678066121,23.93205214276683,24.896304745745013,24.29020943287999,25.17925616617351,24.034645429597578,24.046026447051435,25.16270037218904,25.34605670612398,23.7230693103916,23.96539782063341,23.885816525407552,25.651946467627763,25.16256752235709,24.76244458436942,22.94551533964781
unknown_885.54884_2.431,metabolite,m_135,unknown,,,885.54884,2.431,25.825447733196345,,[M-H]-1,-,25.6252161529834,24.21813551905681,24.573884909789797,23.252356224086643,24.197263227313897,24.506601425214004,24.238808105117982,25.520088312047253,25.825447733196345,24.939435081870815,24.785170137824526,23.810893114824832,24.78590303394977,25.07340916683742,24.31915736901442,24.410073594123197,24.45296576340045,23.684601385394735,25.26509230282419,25.60722593276796,24.224529518116917,24.786507937167464,24.993568097390042,25.005512399619292,25.114990396080028,24.579460271689275,24.84185281144711,24.96589680766928,24.972962649825384,24.910810601328684,24.213978966330842,24.939343214472334,24.679175246255063,25.44223883951925,24.862888572257322,24.80837547213587,24.203123213391766,25.324714434107847,25.383198983801627,25.01121710686465,25.41646602867644,25.084672809391698,24.362732800096477,23.950615997528928,24.685055505869983,23.559540635029762,24.416852962615955,25.078938979758096,25.060761228685788,23.950598567775,23.95238974983016,24.06336275153112,25.567417871260822,25.293029008554353,24.153188370040592,24.81660461724764,25.09351985944856,25.119757461048493,23.64497854059055,24.22841710474172
unknown_787.66637_1.984,metabolite,m_136,unknown,,,787.66637,1.984,25.824499419691456,,[M+H]+1,+,23.185005813056787,21.90506823121353,22.022646276040096,21.456596107349622,21.212176737243343,22.701946745939132,21.281798269548517,23.27854764696948,23.882251397189346,22.701503186418318,22.780711671455393,22.4122281090652,22.773909199086717,22.98820911925855,22.391506731291823,22.321784501214964,22.95536478721353,21.683105857491476,22.715793953715796,22.891347778809383,22.020067379335117,22.144514054239995,22.993133748085715,23.14441568457886,22.875373721908385,22.68209570509934,22.63851912356612,22.134220014579864,23.068097709200828,22.58463541547492,22.63515021013319,23.103214244330964,22.898528538290392,23.429378776878888,22.829575995672805,22.676023009259428,23.123564104603094,23.077281701030454,23.272544532006076,22.097327493776863,22.748676245046784,22.86015568094851,22.651179379904896,22.66907164536086,22.86593883026857,22.42767887140522,22.574804980852864,22.83934709433549,22.803065289166945,21.897273249740877,22.428698422405766,22.709520582710137,22.844266739555827,23.00062667081263,22.579993673850133,22.7515040075518,22.462064429570354,22.950704511658365,22.647210411404895,22.286911141814556
