Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20191118_KAO_1uLPool.raw (F1),20191118_KAO_2pt5uLPool.raw (F2),20191118_KAO_5uLPool.raw (F3),20191118_KAO_5uLPool_20191118202447.raw (F4),20191118_KAO_5uLPool_20191119024733.raw (F5),20191118_KAO_methodBlank.raw (F6),20191118_KAO_methodBlank_20191119031929.raw (F7),20191118_KAO_T550M.raw (F8),20191118_KAO_T551M.raw (F9),20191118_KAO_T552M.raw (F10),20191118_KAO_T553M.raw (F11),20191118_KAO_T562M.raw (F12),20191118_KAO_T568M.raw (F13),20191118_KAO_T569M.raw (F14),20191118_KAO_T570M.raw (F15),20191118_KAO_T571M.raw (F16),20191118_KAO_T582M.raw (F17),20191118_KAO_T650M.raw (F18),20191118_KAO_T651M.raw (F19),20191118_KAO_T652M.raw (F20),20191118_KAO_T653M.raw (F21),20191118_KAO_T690M.raw (F22),20191118_KAO_T691M.raw (F23),20191118_KAO_T692M.raw (F24),20191118_KAO_T713M.raw (F25),20191118_KAO_T714M.raw (F26),20191118_KAO_T715M.raw (F27),20191118_KAO_waterBlank_20191119035125.raw (F28)
9.088,796.58545,+,5119581.404,PC 17:0_20:4,PC,48,508508.7309,1791907.357,4223240.427,3510315.296,3290047.583,1917.262645,1951.976085,3504015.461,3707391.265,3532155.272,4065371.767,3789379.425,3998184.014,2692597.685,2873356.551,4040677.772,3987982.396,3255217.969,3297524.962,5119581.404,4113024.562,3118202.65,5052891.401,3588580.466,3910673.713,3692461.733,2958462.994,1459.437339
9.093,818.56091,+,622780.4136,,,3,35110.81538,128356.3938,250371.8559,274881.3915,204842.0484,1672.512883,1566.261679,208324.4183,480744.695,483610.9873,474447.0692,101044.549,289083.7408,133447.1348,331547.7756,359964.9504,126080.1926,93008.70166,267895.3621,622780.4136,473301.8876,270863.1976,298273.5985,413119.2702,488756.8983,181810.4693,209526.9743,1295.537001
9.099,746.56946,+,3620558.186,PC 33:1,PC,50,292055.6594,1005531.067,2071131.234,2012112.972,1961496.301,35176.72795,33934.72638,1444986.516,2384497.697,1955920.779,1793539.237,2497732.501,2297464.37,2693438.522,2029521.516,1707566.393,2284369.367,3620558.186,2472691.77,1767336.823,1595843.825,3368736.905,2407118.232,2071156.376,2947904.42,1754403.585,1664957.345,1620.900271
9.107,822.60712,+,534243.3287,PC 39:5,PC,12,55809.99319,110636.088,403641.5277,326409.1352,257262.6858,1764.83119,1652.715199,234660.9593,470643.3088,495896.322,339597.0493,529553.6882,343373.0802,442637.2789,388989.5255,444362.5191,315248.7965,384812.1142,379930.3504,534243.3287,378015.4362,495484.7514,235279.2683,357222.6295,449768.4633,409841.3149,270204.9407,1367.047232
9.172,908.59796,-,145769.0631,,,7,10752.64757,38086.00396,65960.05116,67323.43156,69293.61727,1419.044141,1544.483533,68109.54301,117488.811,40415.61772,45875.93217,132129.0539,89757.43487,145769.0631,30485.66475,95953.0196,85709.82682,66438.97531,58420.5765,32558.78057,41990.34659,114973.7616,136974.6872,44795.82967,38337.15216,80042.07446,42876.51034,1524.731912
9.177,768.59027,+,1.37E+07,Plasmanyl-PC O-16:0_20:4,Plasmanyl-PC,49,991851.5979,3108070.302,6262040.766,5686719.939,6415480.911,1683.190954,1611.984388,9690354.712,9383024.227,3398301.727,3742930.32,9481855.598,7580354.73,9370512.866,3724657.776,8992794.987,7646170.782,6514459.058,4534788.808,3817058.375,3441594.637,8629094.15,1.37E+07,3585667.428,3714690.886,9343959.212,4070961.733,1459.304841
9.199,794.60876,+,5098685.091,Plasmanyl-PC O-38:5,Plasmanyl-PC,2,336871.3445,1316622.635,2885322.538,2645711.468,2589267.583,970.5912771,970.8478575,3979032.966,4689637.286,1688956.021,1682685.738,4578951.631,4629965.195,4552936.682,1787801.55,3858980.071,3892262.834,3373090.825,3128142.607,1826226.093,1563839.674,3696397.272,5098685.091,1821283.68,1822219.982,4270393.966,1823680.841,878.8937342
9.203,852.61298,-,1217280.586,Plasmenyl-PC P-38:4,Plasmenyl-PC,2,116338.4634,375853.3194,736291.1785,715916.9866,722189.9226,1976.682187,2133.614526,955502.9105,1136087.849,525432.9836,476822.9899,1093659.45,1006752.538,1217280.586,533745.4503,911965.9165,895260.286,919290.9059,756259.9234,452120.1235,525193.3526,991573.4075,1171416.912,498681.395,524394.8672,1007532.62,534196.6132,2112.329571
9.204,722.51343,-,1873840.443,Plasmenyl-PE P-16:0_20:4,Plasmenyl-PE,45,100201.2886,302536.6499,741424.4483,743332.7196,718934.9997,2159.206807,4156.72471,1647226.382,782396.565,527236.8477,676513.593,858975.0545,736055.1685,669456.4217,553547.9038,839600.0688,775589.4628,875251.004,526558.1331,623409.4926,440975.4212,670017.9677,1798296.667,496216.8253,569637.8655,1873840.443,638022.6114,1909.82707
9.205,800.58008,-,228797.9615,Plasmenyl-PC P-16:0_18:2,Plasmenyl-PC,5,25532.8238,76578.75463,167819.3098,168497.0107,157785.1145,1775.340666,1916.288141,144533.303,189104.8097,181748.4656,195196.0894,184945.2936,123978.0153,152359.2708,196868.8291,166309.7487,161083.0999,188607.2203,145655.2279,195240.1196,167344.4914,168409.4722,176020.8217,187131.6092,216299.0207,228797.9615,109687.3343,1897.171236
9.207,742.57581,+,1222204.216,Plasmanyl-PC O-34:3,Plasmanyl-PC,20,100423.2435,405822.7131,842208.4748,817863.5507,857672.7192,1457.568013,1457.953328,601514.7604,949396.278,896192.6705,1015619.613,874739.093,590232.0938,835095.9955,907251.855,683808.9363,767627.6155,710648.033,847453.3855,1024511.885,989170.3607,1028741.797,983772.3064,885128.4397,1166665.015,1222204.216,442766.6221,1319.862875
9.22,682.5401,+,1635521.21,,,9,88785.92848,152837.0262,213199.1172,281775.644,293240.8839,5749.875079,4294.991729,1104922.423,42350.47966,46856.10435,47925.54135,35517.15701,129397.6176,33161.56045,45390.24923,243140.136,246994.3077,230919.679,140564.3152,194085.0836,73841.70029,63067.6356,1254151.882,33900.22422,29805.56062,1635521.21,303477.0806,1490.178231
9.221,545.45782,-,230339.2153,,,14,112842.3296,143896.9477,6467.650136,6546.643171,6627.608307,18574.7759,24443.17511,77726.77184,61254.39431,106051.1694,163036.6008,196989.2374,142724.722,167229.8454,120399.5509,183658.2259,145735.9732,124165.0978,138160.8807,169195.5074,47933.09181,171394.9628,163097.1879,155164.6598,223202.0096,157391.3083,230339.2153,1682.232739
9.228,1614.1416,+,891034.9898,,,17,8014.216517,83191.95701,407119.7098,337798.8439,269056.5117,1718.814327,1694.579178,700458.1181,370753.6533,153454.3784,194456.6749,581465.0053,536518.4594,514625.0442,300431.9333,561899.7357,484492.8782,349487.2517,480317.0778,339175.2999,305831.5749,334752.1126,891034.9898,287969.8291,401955.8949,655625.9571,355968.3589,1534.076642
9.231,563.36725,-,1251451.442,,,25,248545.8735,865830.5375,333063.1666,380109.2299,323999.7756,4717.472428,5008.955786,631520.0357,1061402.702,535924.9111,715166.1675,792176.3727,562721.0432,780475.1076,430192.8452,1251451.442,762808.0954,906459.6189,796250.325,800607.857,688479.0543,931074.9153,1012179.305,1148802.583,691422.2256,909317.2649,602602.5043,4050.602018
9.235,892.65363,+,5290029.19,,,25,94487.65861,1017147.859,2756753.632,2706809.482,2781224.821,1675.015748,1651.398155,3530607.492,3002360.811,1985978.954,2221163.429,3794987.408,3884905.589,3156604.702,1948296.912,3420427.741,3279849.634,3006473.339,3209430.016,2928933.27,2097778.402,2687139.761,3744234.271,2205015.355,2168145.343,5290029.19,3042263.682,1494.985522
9.235,875.59363,-,461931.8694,,,24,36485.34222,120112.7634,263849.3544,259834.3908,257987.8002,2028.818539,1970.151387,262989.2282,232871.6758,187574.8615,160334.8863,337305.995,356242.5209,319384.0682,172461.5013,353779.4401,296787.7956,261588.8121,355353.7203,284811.9242,170565.6456,240273.2784,326287.9617,206080.3124,130500.044,461931.8694,268526.0697,1854.90966
9.236,834.60034,+,9.88E+07,PC 18:0_22:6,PC,50,9025054.376,3.02E+07,5.79E+07,5.67E+07,5.67E+07,1975.156513,3780.528693,6.95E+07,6.53E+07,4.52E+07,4.74E+07,7.76E+07,8.32E+07,6.58E+07,4.24E+07,7.04E+07,6.99E+07,6.37E+07,6.57E+07,6.16E+07,4.88E+07,5.63E+07,7.97E+07,4.65E+07,4.79E+07,9.88E+07,5.84E+07,2480.275775
9.237,974.61121,-,1318254.188,,,25,211046.0341,487407.6642,870831.792,883625.6692,874513.065,2250.799425,2185.713273,1046664.882,1032630.416,697980.4627,702928.4911,1159986.652,1207584.171,997687.594,636111.004,1129123.027,1013845.644,936717.3887,1055347.65,934904.5198,712043.1855,887648.7784,1028986.627,699140.6318,689791.2132,1318254.188,1016854.331,2057.862503
9.237,1050.59766,-,366065.1748,,,24,58577.78891,163618.2739,252312.9207,256311.7619,270542.6602,2305.804409,2239.127683,298055.2226,281351.0522,185038.9537,180738.6348,336324.7493,337408.3982,273114.0971,162110.083,332395.4552,280382.5613,272756.3408,308895.5663,263378.8152,204762.8522,239474.3417,277494.5183,193646.5775,193375.1736,366065.1748,296979.257,2108.152499
9.243,1056.6123,-,221179.2201,,,22,61158.13369,146320.2381,168069.8129,166166.8409,176127.0661,2277.448727,2596.880543,169920.7471,181155.1906,124901.0583,129180.9069,178378.5473,221179.2201,149673.3389,96758.9192,163622.8133,172800.623,160573.1645,210076.8673,120673.9782,128628.4221,130220.274,169716.9469,134121.5287,105252.7048,75334.75056,212007.2759,2100.024439
9.247,750.54285,+,1458746.547,Plasmenyl-PE P-38:5,Plasmenyl-PE,27,138013.39,401336.1276,768985.3967,697228.3707,863094.4481,2634.058173,2585.201488,903762.5846,729641.1962,667363.6222,1458746.547,787791.9893,914641.5171,890305.5652,644214.3906,808537.9366,816351.0049,770782.1933,537180.5184,646246.2696,594424.9683,707145.0326,1353826.386,718372.6882,637849.5391,1023022.225,523803.1588,2286.672716
9.262,870.55389,+,641423.3539,,,16,110308.9226,350829.6655,559439.4922,534650.528,529595.9681,1883.435814,1848.501722,519949.2752,505036.6642,568400.3015,222252.4262,205858.9668,593853.7256,264495.0159,433724.3789,507033.66,206608.945,540838.6676,530094.9651,374387.7143,372051.3908,480453.028,568525.6714,616534.5181,385418.0813,641423.3539,510929.5386,1635.044106
9.265,473.39993,-,1964620.025,,,28,1241160.489,1417756.378,566406.7639,474700.0433,489922.2526,470101.3623,464238.6014,923416.5882,811754.1168,1064075.257,1523652.985,1580637.854,1348283.347,1441782.539,1276735.857,1688641.498,1422242.624,1308559.779,1291919.896,1607419.495,751755.1373,1472715.903,1438591.162,1359035.37,1560185.671,1345002.316,1964620.025,142117.493
9.266,772.58508,+,5.37E+07,PC 17:0_18:2,PC,50,5534720.299,1.74E+07,3.69E+07,3.16E+07,3.14E+07,1874.010588,3283.662882,2.64E+07,2.80E+07,4.87E+07,4.93E+07,2.84E+07,2.73E+07,2.97E+07,5.00E+07,2.82E+07,3.03E+07,2.85E+07,2.46E+07,5.37E+07,4.79E+07,2.56E+07,3.34E+07,4.91E+07,5.37E+07,3.27E+07,2.49E+07,2180.304503
9.267,1552.1333,+,355750.8265,,,10,7554.403959,37125.26666,231035.2476,167007.334,204789.8887,1639.144992,1634.844978,101416.7949,132800.2203,270380.122,217288.7505,82263.05361,205083.6537,152510.635,248151.8918,133187.1768,168312.6474,201730.0101,26652.39614,355750.8265,321275.3268,149205.1876,140162.9165,245876.2934,306098.4635,268064.5,126848.5361,1446.059591
9.274,912.59503,-,827750.4101,,,25,121773.069,332937.5928,539826.6244,506154.8784,516543.8566,2491.900402,2645.870035,251931.9169,377868.1848,812112.5886,732364.6375,419059.2935,358190.3785,347763.9621,768396.1944,429566.6158,398891.3294,449597.8228,405741.349,827750.4101,770836.8077,372259.4928,461601.6366,802664.5988,815952.8492,424859.7534,396695.3231,2139.640867
9.274,988.58221,-,241151.443,,,15,34009.21275,96125.92421,142651.2774,154861.019,152588.7323,2133.748649,2370.915999,115945.4946,90195.03001,187280.2717,134243.4812,117272.2658,119340.6854,128671.2865,226076.5911,116207.5789,124518.5246,125413.1153,119994.5658,235657.3708,230903.9386,114783.7708,108062.0914,217159.3512,241151.443,137059.6078,131052.0517,1917.293252
9.279,794.56104,+,5759575.949,PC 37:5,PC,17,483715.1137,1458355.203,2055442.046,2577036.572,2250096.91,3239.198911,2612.648859,475496.4022,366008.6098,5034568.898,4979047.299,344753.8943,277634.4801,405126.8439,5683656.223,877027.4191,382051.9226,605617.7491,668408.0921,5736646.286,4941960.413,337176.5926,347065.345,5382055.705,5759575.949,593140.4342,1671898.756,1382.96615
9.28,806.54816,-,190870.166,,,7,26887.4118,75065.58672,131516.7604,124051.2645,103447.3597,2410.190382,2559.111313,83638.92444,95169.94273,186096.2858,144042.6419,85238.86492,75179.89831,102034.2873,147058.1138,77156.90411,103039.7645,102207.7904,76318.26418,182186.7067,176743.2105,83344.98947,101716.9373,156219.4206,190870.166,93585.81351,82305.59651,2069.481523
9.284,994.59857,-,173191.8172,,,7,37503.72737,80658.13683,106949.1091,125980.6844,110200.7153,2699.860031,2866.679081,70346.9494,79581.92175,155435.7601,155541.3343,70579.25203,66086.45648,94856.36187,145167.6385,73833.16501,80924.619,86714.67289,71048.14512,157156.0165,173191.8172,73879.38353,73482.57657,163892.9517,165679.9033,71517.71813,85680.09903,2318.202948
9.289,798.60004,+,3681661.683,PC 17:0_20:3,PC,31,251540.9076,834361.4725,1745281.388,1744327.822,1723749.067,2120.240394,2459.98159,1298852.541,1673206.894,1809483.945,1826567.473,1593172.175,1670188.953,1938263.217,1474515.498,1401710.419,1750498.853,3681661.683,1543901.344,2438602.73,1705594.852,2044466.972,2298188.202,2383003.844,2186252.261,2350848.136,2006301.155,1895.576127
9.309,367.35788,-,730724.6079,,,26,177786.9893,325651.936,577394.9608,473883.9156,486241.8287,185074.8951,211974.6529,730724.6079,406163.1947,471629.7442,440394.3548,312366.9649,361751.1787,444632.4209,373847.0864,468111.4919,383093.7937,393457.2328,398240.0269,444426.2261,621608.6028,395821.5134,698534.1922,574742.3613,516297.0173,559401.9763,495173.2779,45849.25164
9.311,555.38428,-,2509799.785,,,27,1558598.256,812209.2834,1068972.936,1067825.009,1027392.263,780210.9727,772253.9149,1014449.8,1749704.608,1715210.671,1652740.677,2135342.929,758592.4027,714115.6584,1865551.496,2023663.81,1081363.477,1002269.62,1340192.27,1688006.826,914872.9766,2034082.098,832210.268,1118353.452,2077588.157,783732.8316,2509799.785,1821.161804
9.345,1600.16345,+,126404.2199,,,4,2969.831394,16591.89619,22765.62462,35246.9153,44598.38411,1202.886184,1461.86901,73551.39868,126404.2199,30369.67259,47496.59878,121000.1461,77925.36467,74553.7765,22866.65069,64514.58791,70157.11886,69917.30147,78133.09063,39163.34598,43585.93621,75636.36236,106244.9319,24020.05365,34203.69495,107344.8694,31148.63482,1009.166081
9.347,868.6095,-,481832.5457,,,2,35773.75068,106362.3884,184193.3751,192800.6348,172475.7142,2343.930696,3311.685907,131650.0536,230761.0581,228536.1006,205307.7103,481832.5457,168727.6795,183225.1771,345437.7206,274178.7653,167436.8885,228977.9551,173782.6852,206302.6116,116435.5713,175238.476,171910.283,273483.3736,249899.6957,138694.1346,201621.0697,1505.191459
9.347,1538.14685,+,137036.9633,,,3,2542.237401,4834.411302,82332.11333,46404.09892,79268.42784,1029.695575,1251.390257,65100.08574,81751.46085,34878.15562,95433.80199,117991.342,87902.59603,90431.01441,80810.84019,137036.9633,85121.65557,114819.7356,82442.62593,69857.45758,76254.0856,55365.00828,105588.2099,31927.81791,117074.0578,100466.9723,21771.27193,863.8671407
9.362,744.59052,+,1.71E+07,Plasmanyl-PC O-16:0_18:2,Plasmanyl-PC,50,1505101.443,4614036.896,1.02E+07,9866608.093,9644109.584,2343.452002,2634.725981,1.32E+07,1.71E+07,6277803.683,6596235.068,1.61E+07,1.13E+07,1.63E+07,7615382.743,1.33E+07,1.13E+07,1.11E+07,1.17E+07,6828744.586,6867798.643,1.43E+07,1.64E+07,7039306.789,8087320.873,1.33E+07,7996542.191,1651.775783
9.366,822.60052,+,501993.5094,,,15,28221.27992,104541.2252,269756.7465,205732.965,250653.849,2742.500535,2664.894128,171808.7657,390770.7657,204799.0342,233152.7021,501993.5094,287280.9967,395255.1644,181831.9372,285563.5277,271540.0745,251534.4918,258221.2975,194283.9837,173470.9171,333279.9525,299072.8824,232520.5125,219934.8551,232777.1437,167256.8818,2238.49558
9.373,802.6441,+,262761.7547,,,3,3012.373273,15017.72956,138425.5348,117756.6694,102820.0665,1636.898814,1632.158424,201814.3164,223976.4719,51824.25674,73302.16235,262761.7547,150916.2575,241444.5688,75341.33747,93504.7377,170398.921,144944.1492,175366.6086,72294.0762,51614.51015,190284.2088,261242.1052,70755.44684,77068.3054,213335.8562,88243.8653,1100.631047
9.377,563.46698,+,399754.6238,,,18,352017.7842,298384.9073,12343.6517,10452.3354,11524.64456,113190.1054,105702.9692,107796.3307,58126.54181,176761.7823,327890.0469,283816.4021,218485.2317,256667.4411,255247.4837,309374.0841,283258.7437,173547.7232,255279.2828,248689.1815,58824.2443,279374.277,248917.6148,285971.6395,344565.2052,255010.9437,399754.6238,1635.704641
9.389,431.38916,-,314353.8028,,,11,26882.68151,79711.14481,139744.7057,139785.0919,141167.4617,1681.583251,1792.792548,209680.3848,53118.47172,88819.3372,129046.4437,64635.22503,56627.60507,99865.85265,133867.0387,97605.85427,73347.93753,137795.9896,102424.562,117743.5039,76058.21083,36264.21653,314353.8028,106765.2768,83748.38046,253817.0873,118480.1779,1550.947499
9.392,862.6322,+,2628967.661,PC 42:6,PC,25,118077.3604,502505.933,1119335.675,993425.2088,1021326.741,2202.698137,2140.366885,418599.2684,648860.1769,2090356.378,1891682.94,671542.9479,295999.7613,640168.1678,2434018.506,435897.6741,497974.4526,525970.8715,594216.4087,2628967.661,2377793.622,433117.6957,663119.2272,2161399.781,1934799.616,392288.8426,190815.9739,1513.013413
9.398,790.53894,-,1445563.722,PE 40:6,PE,2,62456.40568,234429.4224,478856.8711,501494.6532,517952.786,2021.30449,1884.074138,1256549.269,411429.2625,196106.8294,239964.7495,447906.5138,528912.6496,504191.3694,284887.2146,688679.019,529717.8468,749378.4721,413390.1493,266245.0026,176687.7465,230001.6332,1222509.532,191872.3992,325110.8239,1445563.722,560234.3094,1864.277098
9.403,698.51312,-,681335.7905,Plasmenyl-PE P-16:0_18:2,Plasmenyl-PE,20,26566.44087,138827.0257,283706.5511,263453.3614,294016.1524,2053.738358,1914.306007,210001.4838,233915.1472,443719.1288,553709.7152,254095.4692,171955.5727,208545.4832,627802.3618,174630.5174,212161.7719,256008.066,215796.1896,393324.1801,347645.9306,167125.9401,322741.8281,414488.3899,681335.7905,397941.5258,149937.8681,1894.191304
9.412,731.60583,+,1.00E+07,SM d36:1,SM,25,1097633.701,3673143.183,7233006.818,7197268.247,7143504.712,2434.325852,2365.440073,7949325.516,7830631.825,7449003.928,8092650.965,8555759.728,8120274.942,7791236.334,6889904.321,1.00E+07,7528454.784,6248655.075,6421629.689,9338074.162,9335121.105,6844814.675,7396809.506,7662718.634,8612524.134,8336836.354,4905136.842,1672.116394
9.412,715.57568,-,328884.1161,,,22,35010.86228,142133.7434,204134.833,249391.5743,185144.2573,4525.565848,5896.331382,279576.0792,205537.8316,208019.4151,234634.6829,210229.6474,240569.5798,217104.6384,192771.7142,321648.5677,182087.6636,173935.3605,156269.1453,269173.1892,328884.1161,191072.8891,195571.2653,200830.5904,253926.1459,211617.2662,186939.4677,5346.201934
9.423,764.66022,+,174561.4367,,,2,174561.4367,100396.8479,55014.61658,56988.38558,55328.41135,46931.53856,49448.46713,62137.47647,64186.40579,64291.35274,149409.0535,172551.2293,75171.36942,59991.24528,49228.96597,149892.443,66187.30513,63280.40554,82341.57813,84798.25063,47334.19198,61959.72943,75053.80883,82848.94444,123233.0406,108936.4494,171004.1127,2687.913543
9.424,829.56818,+,294188.6865,,,3,13697.91353,66796.63789,181552.6289,271260.9945,125168.6981,2672.522061,2596.895882,283478.5777,187088.706,91276.50923,121458.3977,171920.9604,271993.2593,124528.7172,104458.2763,294188.6865,169642.1328,118281.0228,162287.1141,182661.2571,167782.7882,170312.5123,140630.576,92759.63394,114634.5173,268143.0837,151681.1499,1835.731215
9.425,677.43481,-,171574.6104,,,21,94379.02967,101087.0467,131065.9979,114369.9719,107744.252,49540.90438,44595.08556,108460.4708,116061.0234,101923.8975,123559.7851,138987.5561,123308.3452,122713.3189,129056.0041,125252.2444,119238.4094,107710.0215,87985.96613,137428.4829,124628.7105,106277.68,106022.2524,111554.2574,171574.6104,113825.9704,121545.6188,1956.027938
9.428,728.52325,-,161380.0578,,,3,4655.895297,25609.884,46449.29795,45854.98349,50261.84423,1279.248174,1307.108481,64467.87202,13321.10717,92075.81437,161380.0578,10064.06965,32428.74213,25307.20814,131368.1134,15703.68232,13198.26137,34371.3997,6377.80244,75077.95115,62833.37385,4406.839656,43145.17915,87603.05883,115945.0328,88264.57427,26283.79205,1377.413908
9.456,794.60883,+,2160261.429,Plasmanyl-PC O-38:5,Plasmanyl-PC,17,120990.3738,501356.0699,815313.2429,748607.5082,583082.254,2271.479898,2190.174705,839479.6954,1528929.715,254924.3903,250744.5506,2113483.871,1175784.052,2160261.429,337895.866,980172.9115,1251114.671,972657.3822,1166935.907,431422.9309,372058.7673,1432916.937,1626122.618,207643.4824,303148.2712,883185.944,585406.9739,1560.258983
9.458,874.57941,-,166015.8266,,,7,27019.62178,74536.33526,119861.666,113011.3334,103166.5084,1362.399187,1346.765938,140935.8322,107334.5733,119251.2518,129905.1756,107245.1699,101964.855,166015.8266,115186.4895,104483.6463,106707.5745,129497.9968,121813.8348,138281.3267,111130.5732,122532.8294,164540.0916,122212.9442,124374.6912,106796.8371,117061.6749,1539.411986
9.465,724.52924,-,1420079.689,Plasmenyl-PE P-36:3,Plasmenyl-PE,35,68905.69119,121895.751,479694.8416,524826.7099,544283.1686,2667.737146,2921.845079,484351.2875,345508.2561,948440.2291,1420079.689,402206.6542,412478.613,386341.8625,1196562.316,423822.4991,362871.3272,457534.8603,340655.1132,654592.0919,645476.181,271950.3953,214200.0256,695471.1797,1021128.833,799331.8593,305613.7537,2872.451431
