Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),
8.92,1614.14832,+,1237702.661,,,30,,5885.750803,6010.621419,231582.3336,408964.8069,560243.2105,289372.3594,500787.8358,816491.2394,265051.8368,812344.1343,92288.45731,355876.5026,490442.6941,601245.1091,527426.5584,496088.5265,388182.744,100866.1555,624766.3449,1151336.656,267523.1044,475376.259,369877.6334,380322.141,699106.4625,873303.3195,441709.2504,374930.2162,257128.67,583773.9402,286724.4977,631686.7567,125524.2052,578448.3479,330780.3875,353792.5099,680161.7657,574952.9314,195201.3266,156279.3324,293308.5709,449662.6155,360713.7361,441478.4113,664516.5919,549278.492,383864.8212,157638.8204,205478.9038,423539.3298,421323.7267,390903.8423,128705.6811,876746.9705,287488.1305,586816.1747,269051.6923,343990.0781,1068026.426,1237702.661,612074.3188,793546.4891,1081212.735,440300.4768,7334.708792,5589.363047,5668.640276,
8.921,772.53015,-,7482041.901,Plasmenyl-PE P-18:1_22:6,Plasmenyl-PE,121,,15430.54452,16099.42852,2012983.114,3604454.643,3271911.976,3589708.485,2165063.205,4179637.979,1574803.099,6851872.286,2055942.218,2458092.921,2942797.272,5974510.261,2720689.158,3759937.856,3042414.529,3328511.281,2971850.409,4683385.539,2383022.65,4063508.141,3616654.875,3811607.746,3248616.474,4629724.82,1270728.871,4613611.55,3032816.876,5235060.077,2724360.619,3605556.965,2317431.351,3964316.248,2258456.096,2535513.656,7275781.712,2361635.861,1618662.184,1504978.335,2327370.568,3962182.607,1985583.441,2366411.217,2127041.344,2832080.21,1856872.161,3254498.489,1600412.468,2473962.083,1729026.248,2401192.826,3527454.46,5615162.501,2673708.298,6845487.515,3338582.611,7482041.901,3122076.696,6599090.936,3109373.16,4853161.542,4321570.719,5145058.612,26544.48801,16294.11447,16101.21697,
8.922,830.56665,+,1.365562262E7,,,27,,10224.45254,12949.75869,5177779.233,3270824.342,9004171.888,5240587.462,8410852.436,6307316.842,5754968.649,5988096.724,6977902.957,6518119.286,8834414.708,6245435.04,1.365562262E7,5531412.067,5899646.267,3701645.729,9485422.636,5373101.28,7846411.969,6907650.195,8561395.04,5105766.683,9138485.552,6714810.498,6684404.893,6569239.426,8758165.842,4740831.919,8592069.779,6141372.097,5166644.603,5821639.157,9733092.994,3425239.091,6534726.226,4638015.815,6390823.022,2866979.751,6873418.036,5267976.132,7178237.526,4707781.563,1.017362462E7,6043557.289,8200429.123,4015268.591,4324255.772,4147449.515,7463328.116,4282475.513,6366859.009,6436371.548,6639465.157,6884983.01,5438093.584,4224111.686,1.241664227E7,6986970.794,8761206.933,5872161.738,1.355565346E7,5445453.242,12664.89888,9797.914005,9788.085379,
8.923,948.59735,-,2639056.069,,,37,Adduct of existing peak,9783.581072,10207.68022,1082418.304,443577.7101,1936109.279,829840.3108,1142263.745,856658.1087,797307.8785,869702.6766,813044.5413,1399931.6,1551795.616,1022831.185,2024954.992,728244.7834,690829.4663,506454.9505,1713415.428,694972.31,1305049.312,856816.4587,1691070.745,845636.1074,1561842.096,1050152.697,1037857.222,932466.3574,1139852.037,668131.752,1219529.316,739301.7408,882000.7034,1004441.613,1511440.181,572831.2569,828680.3795,708987.7315,1230266.538,424183.0778,1381420.683,800857.6277,1200436.291,694040.31,1571175.86,762916.9212,1198428.697,615890.989,750533.7263,682985.2779,1287872.303,627868.7033,1319669.722,901860.8034,1402221.624,1020874.861,1072516.747,605641.8067,2639056.069,932217.4068,1594247.841,972698.0106,1791286.169,823684.4751,16699.85602,10331.11888,10208.81417,
8.928,846.53845,+,2924379.411,,,49,Adduct of existing peak,8600.961891,10893.53005,797405.3245,276680.6539,2317690.491,273943.8806,1005729.622,706504.5446,802991.5081,490364.2778,621716.2526,1073970.436,1097491.723,796592.8927,2924379.411,496755.3742,701092.1284,626412.1448,1200943.389,496808.4909,893307.581,696137.505,1251807.187,474067.1405,1553394.492,1078606.328,1114506.869,1375356.909,1421708.475,484799.3564,1027159.386,1111049.619,540021.5764,339332.1578,1377183.05,402849.07,1216746.955,370173.7408,700690.7714,232306.0904,1035501.153,401714.1079,884148.8472,298502.1026,1274899.747,471937.6635,1395703.76,363290.5478,518409.2131,366053.2688,764822.6662,531071.6669,186464.8325,1107359.907,841105.224,816473.7863,908958.0544,463044.8409,1716338.9,697019.8332,1504136.177,1157982.89,1408386.929,675742.9822,10653.90173,8118.73059,8233.883329,
8.933,863.56702,-,2.873638388E7,PI 18:1_18:0,PI,44,,9842.115498,10268.752,1.078978118E7,8654784.924,1.982816007E7,1.390760264E7,1.57612888E7,1.418092905E7,9556677.34,1.581733825E7,508443.077,1.40040037E7,1.754380545E7,1.765189189E7,2.783768788E7,1.30224432E7,1.219572617E7,9567191.511,1.868989538E7,1.518068388E7,1.753005918E7,1.64929725E7,1.989782361E7,1.420237067E7,1.777608168E7,2.035572597E7,8443458.925,1.807365371E7,1.711436932E7,1.003853831E7,1.114394503E7,1.47234454E7,9306312.659,1.616223568E7,1.809951057E7,9232713.156,1.543876318E7,1.261557523E7,1.3359248E7,6773915.238,1.489818739E7,1.345804521E7,1.479376135E7,1.334956625E7,2.116358045E7,1.128170293E7,1766177.113,1.593410007E7,8352312.512,1.348739715E7,1.39705899E7,1.038673762E7,1.250690946E7,1.771716807E7,1.399224937E7,1.636676682E7,1.177846808E7,1.145788244E7,2.599977438E7,1.98278387E7,1.933091047E7,1.779408813E7,2.873638388E7,1.553653188E7,51207.30296,10392.92919,10166.93292,
8.936,945.57043,-,2015802.47,,,31,,9022.59248,9413.704261,768231.9454,350455.8451,1416278.045,829840.3108,1111432.745,844766.7519,783657.7151,549075.4706,798358.0076,1042099.479,1384889.568,1015913.997,2015802.47,728244.7834,239131.9858,443028.7353,1389105.782,598969.1109,1181727.242,647504.03,1341066.319,681283.6066,1146069.967,510764.1397,889119.4578,932466.3574,1131998.281,668131.752,823849.3221,746931.351,696326.4696,1235397.163,1511440.181,416011.1464,513379.8607,716135.666,1060419.24,424183.0778,1128522.369,627224.1264,1069244.768,574762.9651,1563076.463,755715.2003,1198428.697,693922.1506,555302.4667,593023.4529,1007107.868,790471.5389,1003692.874,952999.9409,1053461.277,1008992.791,881654.3362,615406.6636,1839040.048,932217.4068,1324101.542,1163966.467,1791286.169,482982.0291,15400.90425,9527.541589,9320.363342,
8.951,605.55103,+,1.077235095E7,,,58,,11207.32661,13083.10551,706194.4211,5120260.388,1139050.352,7951650.674,997122.939,6424996.682,406840.7589,8389478.003,160996.1183,589517.3292,1006693.515,8369513.585,940779.2008,6274207.891,3426890.447,4946014.445,1378544.585,9183091.785,1088524.587,9570327.323,1887020.38,7606060.743,1373876.708,9892398.258,665713.1108,7948838.793,953888.6963,6327456.124,803240.9641,8336344.573,1074842.96,7105851.318,1089333.891,5321454.304,6246541.436,7756130.02,775829.1883,4021172.034,675664.188,8199533.492,946268.5543,8000140.374,1306945.073,6159823.672,1027254.95,9851039.06,1126950.549,7880686.874,1615199.52,5671605.406,926213.437,9659932.763,946721.0225,1.077235095E7,645234.8152,6576424.628,1043735.873,1.038431684E7,1018749.539,7695356.927,1718409.443,6597675.303,12298.43203,12426.10478,9888.875675,
8.955,756.59131,+,1726070.059,,,26,,10967.33013,12802.94063,85207.37901,732158.0498,161183.2724,1726070.059,115961.3436,863972.1199,92769.20816,1181266.073,157548.5074,138113.7557,186012.2031,1318553.959,224827.2852,1641403.223,294726.9912,430988.056,158079.4739,764406.999,113662.2028,926129.1619,169475.9178,794515.3296,163161.9265,859905.0934,126065.7664,817356.6206,129188.7685,607768.6762,96821.45694,765238.402,121164.5287,996954.8151,118356.6522,994671.1632,655617.9051,633686.5643,99584.24565,315356.0532,123581.5559,954637.4228,132890.1483,284854.7722,149272.0416,988807.3358,112076.7739,869640.332,129658.282,604785.659,126978.7839,527545.1566,137888.816,1353290.446,125666.7685,1356062.507,117189.2191,1116674.883,187715.7961,1607487.459,116587.9263,1193212.704,340206.7955,1098850.162,12035.07035,12160.00908,9677.11283,
8.967,869.61176,-,4580053.245,,,42,,11395.09621,11947.10962,400366.8028,1705089.802,852787.7371,2627138.026,415815.3846,2788331.445,463374.7888,3723578.566,210702.6496,622459.1923,916707.3053,3483225.629,1310399.291,2437200.321,1493109.983,1516486.068,947901.3689,3251737.255,698219.7242,2863590.403,1174091.306,2482556.019,926492.6267,3459732.923,467804.6236,2674847.416,339250.2701,2195089.643,337146.1845,2782084.07,527130.0012,2885752.537,892844.6052,1890638.463,2755085.143,3807366.339,627660.0104,1003285.265,855335.2411,3259710.718,755263.6166,1585245.98,1373182.351,2266217.651,762891.7894,2120701.862,586989.6516,1710154.844,754706.0974,1869113.56,414431.1458,3621241.142,688804.9606,3900955.061,638493.291,3258309.102,1229207.787,4580053.245,760635.7513,3146565.961,1900532.082,3255220.996,20973.17568,12091.58272,11937.13514,
8.981,717.5907,+,6636982.387,SM d35:1,SM,62,,11653.28423,13603.7034,1968971.545,2649604.367,3668404.612,3688941.72,3324268.017,3682800.716,1814780.174,4525723.112,1422665.303,3005504.367,3595828.112,4573412.092,4108399.205,3829975.67,3512224.185,2146424.713,3497887.066,3499250.087,3017094.806,3700269.548,3629347.77,2928601.7,3167066.801,3651509.436,1663902.217,3351959.724,2889905.27,4011817.542,2248523.131,2986516.169,2513942.348,3629401.411,2290968.522,1790592.797,6636982.387,2541980.283,2576013.097,1607403.629,3245556.166,3796289.207,2833131.33,2782877.139,3739151.93,3465149.795,2311824.37,3226382.047,2321236.907,2655284.987,3028568.878,2504060.097,2454348.225,4095809.949,2473872.559,4616183.691,2671398.814,3533019.811,3903265.808,4000587.616,3104568.357,3287984.221,4575676.194,3700616.97,13020.04538,12920.55955,10156.38644,
8.982,775.59937,-,1892179.628,,,62,Adduct of existing identified peak,9962.899378,9979.686219,703811.2489,767074.1559,1303393.507,1195657.51,1169582.692,1295680.491,593989.4293,1332185.536,318944.8176,941496.1071,1300737.0,1514424.441,1575951.24,1200158.863,881529.9498,776476.2614,1193466.557,1111937.025,983451.403,1145753.282,1313474.596,1067553.98,1041428.255,1053457.965,474536.6828,1090521.734,1058247.69,1341032.511,770308.5845,952464.0073,900997.5119,1084975.251,905051.528,626922.5566,1892179.628,816202.122,960661.0724,594364.8375,1222862.908,1210034.643,976892.8477,852517.5666,1400905.935,1064317.702,921807.1363,1020634.41,774421.8409,954292.9079,1173094.612,724326.7545,811258.6404,1340182.285,878484.6427,1448969.992,861282.6517,1120065.982,1316550.008,1290898.967,1112643.223,1064128.519,1565428.195,1175140.756,21732.31368,10628.18022,10436.81194,
8.989,714.50946,-,2122036.641,PE 16:0_18:2,PE,81,,11153.35228,11172.14495,449185.4143,510737.5416,578398.2393,211803.3291,206397.167,363875.6794,347024.1993,745042.2221,195677.8765,522861.6474,584569.98,624578.4991,313690.2756,515692.8231,310979.8404,295257.7307,659678.6531,553674.84,155821.5572,342552.3086,1056272.489,1762839.921,910618.9653,2122036.641,231671.2193,912501.467,519507.9187,791591.642,186372.8794,805628.9241,176679.4525,1189397.571,282613.6151,347025.1924,586785.1023,735679.6283,259613.1988,286833.0644,322837.3559,685641.3749,316299.8256,465757.6522,767887.0131,411265.7779,397370.8519,626412.2857,593006.9578,498947.5029,683133.0889,596718.0477,551079.3277,189801.8732,520530.8801,411064.7713,268873.1123,491477.4704,445721.4008,672451.7452,468786.4039,680926.7956,537976.6694,917268.8101,24329.07742,11898.12659,11683.89199,
8.993,766.57452,+,5758094.151,Plasmanyl-PC O-36:5,Plasmanyl-PC,62,,10651.43619,9827.455846,1526063.163,2523936.345,3077118.178,3324672.835,2597261.474,3235162.762,1516723.406,4752171.911,1339868.771,2205085.629,2738036.232,3936996.912,3093575.398,3575434.119,2255149.824,2377469.059,2517337.869,3439319.831,2255600.683,4048310.047,3151483.14,4104080.103,2982271.175,4180051.717,1581288.052,3504494.753,2875600.482,3143520.707,1935025.986,3300822.591,2583240.708,3563017.884,1742797.457,2310725.983,3730190.456,3021295.079,1871181.114,1922703.824,2337788.592,3803132.5,2078521.607,2905806.332,1950053.015,3162804.538,1549482.879,3509017.956,1541502.169,3222387.947,2260877.038,2947627.467,2650570.68,5114997.272,2887206.445,5382571.067,3035655.424,4694650.216,4502448.898,5758094.151,3177861.583,4143734.383,4938472.349,3206855.775,11900.6951,11809.7622,9283.228652,
8.994,824.61603,+,1511325.8,PC 39:4,PC,45,,11851.10872,10934.32338,214455.1836,785970.3686,492964.4721,1056842.539,314661.8727,1220143.698,218831.1677,1248146.282,151046.5829,357009.0551,610306.8215,1511325.8,446148.3885,973046.8453,470970.4562,549363.472,373006.1329,863639.1624,299192.0596,1018857.877,565566.1359,1106351.624,692355.7493,1358336.013,227053.5471,1142328.862,224699.8011,804320.1063,283489.0177,743667.7754,317142.4257,1210804.583,198623.156,513535.2782,889500.4634,652444.8085,221997.7733,454772.9766,351413.42,706895.6798,338160.4912,539279.1164,280555.9135,1205900.323,264501.8596,647164.7958,290146.0682,862593.6796,215279.4993,696527.7733,431148.3175,1326887.153,445953.2108,1290437.68,401723.2178,1421375.281,584071.2494,1387800.427,462021.9448,1165476.382,1060034.613,1198457.3,20405.82126,13139.89713,10328.79981,
9.002,910.58124,-,1717567.27,,,63,Adduct of existing peak,15579.82643,15606.07743,433047.8207,1545325.804,852797.746,863628.5588,528770.7912,959363.0799,390433.56,660460.083,96367.18079,720676.1682,750291.9357,606265.1171,765367.4915,804124.7976,474432.0838,1418801.207,655975.6607,1536704.493,429635.0141,1532641.12,581366.1415,950649.5551,809992.1741,608385.0262,237891.1876,237029.0197,482694.4102,1185067.781,589160.084,1414422.467,551129.9334,1717567.27,456963.7012,376928.0814,813694.5855,947071.2454,709285.7354,817686.7102,478359.2491,686228.6314,624708.9183,772257.4581,646999.1878,1312102.383,534250.8727,737029.8609,491519.2478,1369783.551,673724.4735,596934.8677,575625.1955,1015872.086,618123.2536,1012424.019,449881.5384,448395.3902,704691.8276,395844.8122,685031.934,725947.9523,830786.0331,890785.7032,33984.65268,16620.18221,16320.92349,
9.007,430.38034,+,1017288.889,,,30,,9904.793009,9457.964381,40309.49698,183322.0269,59972.0934,1017288.889,532967.4423,485219.2571,40795.72755,229783.2403,64579.19551,57243.64386,64660.70549,1010006.026,795333.8096,734317.8538,59706.5127,182974.0317,68556.40169,435589.6381,537584.7396,754030.9495,78482.75893,760400.3539,68982.91158,205969.9482,229544.4466,83584.31028,60283.46339,311554.9495,516108.9156,417269.4747,705700.4174,492542.274,514201.6597,175850.2355,662304.0735,514277.3552,578876.2819,490193.3072,187262.8858,166353.3959,597231.9202,509662.1905,56496.42934,390561.7615,406746.8115,92071.96646,476636.8461,602132.1663,112704.4351,520937.9984,61232.44958,792883.1904,695175.6697,753427.574,322397.5208,794623.7653,80524.19927,131050.9465,125375.8007,268075.7378,504518.8215,503680.2499,17650.61486,11365.74022,8934.198974,
9.01,889.58295,-,3136354.448,PI 18:0_20:2,PI,36,,10041.39782,10159.92195,134030.3863,1056516.975,178654.1552,2022946.884,218319.0775,1305895.34,66287.71874,1761587.958,69417.33001,136699.7435,229111.9504,2132076.063,275349.0128,1869954.922,652640.8716,1029728.705,289401.8553,2192134.401,255381.8749,2381927.969,440595.3331,1576974.947,315885.7288,2880131.191,123119.1957,1745800.224,119112.8064,1362359.562,152005.5214,2166066.892,164289.281,1719676.835,159451.3515,1565589.163,1696053.747,1787849.53,143062.9922,742133.7172,133798.679,1900653.471,181181.6045,1981398.296,264508.4564,1135709.962,172596.6916,2302725.777,202420.4393,1873840.323,268887.7402,1016310.403,97084.02059,2260497.788,203923.6964,2960039.326,135147.0365,1319021.094,194597.4989,3136354.448,171920.8446,1941528.693,333639.8664,1272567.827,22124.80492,10820.12792,10625.30348,
9.011,631.56616,+,1891803.572,,,32,,10243.44457,9781.338571,41687.70591,600963.6102,76355.93608,1199358.93,87336.06595,699319.7453,42190.56103,1033791.304,66787.20182,59200.84271,113051.6734,1263513.341,71423.89314,929405.5936,343531.0114,530094.9336,119362.0327,1340267.356,120195.0142,1383771.197,143823.2996,900401.4061,83470.14505,1594005.157,51098.2251,1034456.847,62344.59572,810802.8396,57004.3507,1209616.88,83157.19885,886629.2651,83229.67142,787320.0198,808939.6142,1086463.886,89980.20101,502206.1979,71646.33327,1228703.054,74664.88093,1094429.116,157693.0836,682976.7258,70272.89482,1216467.411,109353.5828,1160227.0,104813.0736,626082.8403,63326.02839,1422710.37,93492.34046,1891803.572,66363.143,792265.2635,83277.37602,1743673.528,74139.5401,1111985.16,80377.20951,768279.9287,18254.1013,11754.34256,9239.665271,
9.018,842.638,+,9014716.012,,,51,,11742.85557,14909.57458,1300380.099,2583166.989,2580732.21,4586781.704,973844.5415,4465421.137,1378482.597,7143973.851,1722054.719,2291080.228,2538689.275,5550940.17,3054394.039,3996501.942,2816216.262,1904065.111,2210906.668,4906626.613,2415739.611,4712499.988,3528417.427,6502915.094,3234491.14,5454615.738,1722596.63,4397211.922,1767309.404,3336390.456,1578163.846,4295835.861,1440816.173,3674629.181,859021.5935,1621171.96,5534076.099,3200857.678,2117565.153,1599279.221,1671463.558,4679178.385,2631952.16,4259139.95,2412135.531,2221598.559,2248141.162,4543225.527,2258207.639,4070922.367,2124348.5,3861297.204,2216132.537,6767338.729,2697472.404,7232736.597,2469205.521,6122382.446,4034790.983,9014716.012,4180214.556,5142386.368,5120642.788,4500013.27,20244.69211,13036.14142,10247.24118,
9.018,822.53918,+,6364849.391,,,52,Adduct of existing identified peak,14448.94663,18345.42256,2442696.209,1760370.913,1799166.628,1358950.38,1233387.661,3452523.178,1493751.889,2425945.736,1193923.685,2440382.988,2081628.586,1416698.527,2171223.337,2332377.148,1944253.277,2199900.785,2421948.377,1866417.785,1660629.612,3514771.47,2897823.785,2536102.623,2215989.317,4875606.782,722767.3563,3812348.12,3293968.867,1555878.958,1809915.402,3072972.755,1082975.371,2395594.18,1282517.79,1750721.619,6364849.391,1189632.321,1160901.138,1285121.062,2122832.607,1791981.404,2357090.672,3254290.503,1514025.405,1086195.719,2732766.252,3005833.572,2070423.039,1872639.916,2003585.271,1347224.323,2325611.088,2510014.289,2032227.677,2093847.866,2137753.332,1573426.461,2370768.981,3194325.453,2331826.79,3077017.415,2679537.916,2971586.271,24909.99521,16040.2647,12608.67428,
9.021,784.58575,+,1.95001621E8,PC 36:3,PC,123,,63664.95834,44141.18527,6.514207402E7,8.88098867E7,9.598968899E7,1.042122249E8,6.332220313E7,1.232349429E8,5.844749674E7,1.674658083E8,5.046064517E7,8.774925296E7,1.049537911E8,1.34571231E8,1.01475684E8,1.116859427E8,9.816824785E7,7.33741654E7,1.024811574E8,1.266415191E8,7.482851715E7,1.313505861E8,1.190389163E8,1.424554967E8,1.127596413E8,1.368499059E8,5.419992734E7,1.145341267E8,9.102889308E7,1.063776919E8,6.730912376E7,1.12257773E8,6.449114081E7,1.181940742E8,5.563089939E7,7.335988535E7,1.335106259E8,8.721124401E7,8.078989187E7,6.155967777E7,8.346258097E7,1.315739831E8,1.00166588E8,1.036616873E8,9.774137919E7,9.242793592E7,7.053851711E7,1.272877895E8,8.259818292E7,1.088911565E8,9.769489982E7,1.060986261E8,1.004775537E8,1.608832791E8,7.665350322E7,1.578913259E8,8.787177745E7,1.386192534E8,1.488512096E8,1.95001621E8,1.131248261E8,1.239302152E8,1.490971111E8,1.283151818E8,23288.03117,14995.83526,11787.68592,
9.022,1590.14429,+,2858074.093,,,35,,10656.00646,13529.63273,355923.9041,748212.5093,603819.2899,879230.3716,344737.515,886454.2898,395414.6391,1617315.074,579609.7421,721243.882,906912.1325,1250103.312,687327.6893,857677.5264,792165.5184,463359.8721,623658.5162,1291517.796,478628.2732,1096314.227,971114.0001,1176581.18,790956.4891,1237743.027,430759.9681,881837.586,453046.4452,1249742.612,585298.428,878395.1363,382708.0013,720847.3267,243202.5115,529083.1839,1199134.442,918902.4047,537175.5571,374562.8713,440770.3471,1115891.027,768576.1125,898665.6866,664388.8383,714425.982,408699.8907,1191578.927,674526.533,1115405.708,657385.5404,865112.1859,684013.4923,1875999.377,672374.1532,1862725.055,725992.5696,1273111.044,1235466.812,2858074.093,924230.5976,899425.4252,1210247.296,756864.6263,18370.96341,9598.617951,9014.443107,
9.023,768.5567,-,1805895.823,PE-NMe2 36:3,PE-NMe2,58,In-source fragment,12083.53339,12226.16196,673908.2705,875100.4535,1127810.86,922597.5735,816151.1348,1293860.888,542669.4144,1805895.823,288193.0365,1042241.069,1600941.309,1336967.867,1004632.785,761349.7294,894889.9947,997113.3484,1004226.133,1358773.052,748472.7765,1238337.977,1207359.504,1237880.693,1054306.836,1539137.929,387736.3839,1282261.184,997029.2719,1210051.757,665607.1026,1036215.339,694686.6945,1189271.612,637304.5859,871402.5589,1462695.888,1047032.008,885476.7866,599859.0497,803122.6662,1315391.806,949811.1887,1130688.776,1082732.79,1129635.594,768241.9496,1355464.833,695379.3195,1125790.18,1073509.251,1211845.25,1025147.01,1663929.548,888311.083,1409184.401,990562.1249,1116626.218,1370962.938,1747760.328,1203274.337,1361900.783,1537510.357,1083520.738,26624.36283,13020.6351,12786.1889,
