i,unique_id,ID,m/z,RT,molec_class,Type,polarity,lc_type,superclass,1091_8_FBG,1091_10_FBG,1093_8_FBG,1093_9_FBG,1093_10_FBG,1060_8_FBG,1060_9_FBG,1060_10_FBG,1062_8_FBG,1062_9_FBG,1062_10_FBG,1074_8_FBG,1074_9_FBG,1074_10_FBG,1092_8_FBG,1092_9_FBG,1092_10_FBG,1102_8_FBG,1102_9_FBG,1102_10_FBG,1076_8_FBG,1076_9_FBG,1076_10_FBG,1082_8_FBG,1082_9_FBG,1082_10_FBG,1101_8_FBG,1101_9_FBG,1101_10_FBG,1091_8_RBG,1091_9_RBG,1091_10_RBG,1093_8_RBG,1093_9_RBG,1093_10_RBG,1060_8_RBG,1060_9_RBG,1060_10_RBG,1062_8_RBG,1062_9_RBG,1062_10_RBG,1074_8_RBG,1074_9_RBG,1074_10_RBG,1092_8_RBG,1092_9_RBG,1092_10_RBG,1102_8_RBG,1102_9_RBG,1102_10_RBG,1076_8_RBG,1076_9_RBG,1076_10_RBG,1082_8_RBG,1082_9_RBG,1082_10_RBG,1101_8_RBG,1101_9_RBG,1101_10_RBG,mean_sampling_log2fc,qval_sampling,qval_ogtt,qval_sampling:ogtt,pval_sampling,pval_ogtt,pval_sampling:ogtt,model_param_Intercept,model_param_sampling[T.RBG],model_param_ogtt,model_param_sampling[T.RBG]:ogtt,qval_fed,qval_fasted,pval_fed,coef_fed,intercept_fed,pval_fasted,coef_fasted,intercept_fasted,signif_interaction,signif_sampling,fasted_mean,fed_mean,Log2 Fold Change,Fed - Fasted slope,signif_interact,log_qval_sampling,log_qval_ogtt,log_qval_sampling:ogtt,is_id,lipid_class,extra_lipid_label,fa_carbons,fa_unsat,fa_carbon:unsat,pval_asterisks
l_728,Unidentified_16.335_1758.4793,Unidentified,1758.47925,16.335,Unidentified,lipid,+,RP,Unidentified,1050565.8907579447,1474479.4277219689,1557383.6098174565,3862375.320340232,3006807.848830596,3051828.0603129487,3015600.759247318,1305251.2141867653,4112272.958966755,3703546.15797928,2926994.002700311,5098688.279663061,4045610.951499078,2394147.3735289723,1383598.2999378021,1875864.4146846593,1860197.7713073238,3577182.9745625104,3633063.828015391,3591353.0951622273,6648220.419977206,5533520.512388744,4717745.481000004,3461253.5212024595,980417.23630702,1052717.7319994683,3063794.730425996,1855906.444944351,2292970.6580403456,1809728.8085472619,4415330.857405188,1302175.2623294743,3518976.1739872033,6576804.985694831,4057456.6101081977,4416661.953431879,4266419.517409938,4354695.069798677,7674290.804313906,9307536.245945385,4173668.2869638163,4904287.881643972,5249907.709376113,5973727.422070772,4211665.416486517,3800669.2339102575,2232660.9654964637,10290952.450465305,5747183.187697058,10872983.649978483,17389450.764093474,16454768.293951964,10887033.067107618,8685401.058862962,11770717.60211804,9782653.613456504,1783491.8292731522,3998166.559784557,3725627.456008364,1.0293742795622762,5.983777047886313e-06,0.0011112180832648,0.2676949623727407,2.4631587564045856e-06,0.0002728754129238,0.1326125505579652,20.56947983625119,0.05019030805044,1.7390692942127497e-05,2.3417072158536568e-05,0.0022129271623084,0.3245304249061597,0.0006392202661884,4.080776505852649e-05,20.61967014430172,0.1273707061555048,1.739069300946256e-05,20.569479836251237,False,True,21.32107560416674,22.350449883729016,1.0293742795622762,2.341707204906393e-05,False,5.223024596406385,2.954200699777412,0.5723598015224666,False,,,,,,ns
l_729,Unidentified_16.348_942.8466,Unidentified,942.84656,16.348,Unidentified,lipid,+,RP,Unidentified,3795591.074308118,5104719.458183682,6433810.0263409065,11382440.656097885,7664713.992002385,11822123.48378264,7334661.147212243,5083130.541085003,10295705.709143262,9747299.799710665,8210467.828821267,11865236.75920072,8975608.278452508,6553695.764654855,4764138.995523227,7086097.900854673,5673349.51647298,11655432.348385839,12176267.529650854,9151841.421417415,21842924.422202066,22069618.01717519,18298681.569999985,11846775.41639381,4686270.1421389105,2776013.9268039833,6530643.235561233,6049710.998769583,4166606.3442723225,1827745.0931247019,4443636.0988079095,1266481.3885293554,3485807.867855392,9944148.789063575,5455672.376570914,4847124.493007512,5617513.177076885,4816689.60452308,16525270.77744551,7736838.344534483,3757797.6587103703,6772664.295133633,6828674.449223808,6303580.664671935,3680923.4377681063,2947598.386441837,2112436.36558192,12769681.442359278,14344401.848479994,14976518.162834326,32258464.753453083,44390533.18237957,22000305.685504958,12454471.937022336,18378808.106545933,13961448.871214373,2232829.6598690916,4560918.313445897,6316004.458007385,-0.2132835447098671,0.404698103742961,0.0001696580075619,0.0692307218545145,0.3417961273627563,2.8416813189929467e-05,0.0200960718513104,22.169095225765727,-1.9684344671893368,1.76328742009447e-05,4.171716820814152e-05,0.0007703385760775,0.289928330713733,0.0001632762777926,5.935004236625949e-05,20.20066075857276,0.1047343288932586,1.7632874268995534e-05,22.16909522576417,False,False,22.9311576501628,22.71787410545293,-0.2132835447098706,4.171716809726396e-05,False,0.3928688305377579,3.770425637593398,1.159701140065611,False,,,,,,ns
l_730,Unidentified_16.349_956.8615,Unidentified,956.86151,16.349,Unidentified,lipid,+,RP,Unidentified,1824291.5662784744,2573628.5231287265,2692751.7851673816,4871272.96728289,3532675.412339965,5652422.138757445,3895797.2373484746,2432410.107918441,4241465.247327714,4176023.8115584026,3799343.799565767,5788958.667403717,4752651.791454778,3013526.787663491,1889343.355928994,3185827.79277685,2114091.7421779986,4994666.118048063,6843321.5928281685,4553706.77808762,10452100.740707835,8741181.49315372,9626366.480999976,6171016.786765644,1983348.4949499608,1343790.2645195324,3612734.4422846325,2600722.8452773755,2445061.852114465,543761.6915755232,2166234.01592755,283289.1758320255,1143013.9916101543,3579311.8922511055,1892318.0369103118,2986937.3118824326,2453548.4737931257,1939952.7816277395,7990431.615954305,3982265.7516911235,1228054.674458711,2319957.8309416687,2959686.8607290327,2619123.227770571,1550236.619058985,1624907.7375555623,689625.0120340436,5566754.49260629,6814141.1413877895,6595431.175790081,16331527.186923617,23811208.530591916,8863696.257256526,5012017.608405063,5883954.705582438,7028738.715348237,782497.0024245668,2784464.98693861,2406670.935213427,-0.3965677446571582,0.1377305138694469,4.410486153600189e-05,0.0436617878189011,0.1040065768325702,5.634403886785196e-06,0.0099780664852279,20.946191502146757,-2.5074421396705624,2.060447804129585e-05,5.016072167096281e-05,0.0003974189439166,0.2071508191896971,7.051436194405191e-05,7.076519967262279e-05,18.43874936247156,0.0617400261496062,2.060447810414534e-05,20.946191502144764,True,False,21.83668152084368,21.440113776186525,-0.3965677446571547,5.016072156847745e-05,True,0.8609698321683581,4.355513537019873,1.3598984852098674,False,,,,,,*
l_731,TG 52:4_16.35_872.7706,TG 52:4,872.77063,16.35,TG,lipid,+,RP,Glycerolipid,278860435.9628741,434569070.1681348,458041596.5666792,741621843.5947809,606991073.5232677,810068418.3945342,540553918.5021464,404332713.27067125,733959826.1678592,640933096.9792693,589718446.9601463,832538572.8602929,674295697.5815942,501176597.2567103,323002307.9154341,577077354.9953675,411155974.0376657,879874129.7935382,802817409.446661,653934761.4275964,1291424959.4700267,1417189577.1077693,664548281.4000001,809702634.3616817,409935819.52123004,249200102.70324838,549822096.071733,454051515.16063493,392046420.51134765,158012280.97810718,361747422.70636743,110423346.68133773,250830910.72604856,673242709.8832589,381441899.9716249,371404988.90714073,440359645.4545112,355187181.25101703,927012518.2624296,590559457.3728541,323205770.25605893,454013457.89949787,435144147.8465366,412834160.893892,287747828.58903885,238082031.8224984,145444848.7011992,750364589.9328533,870732523.5249305,640112522.8766733,2029606865.6182997,2702480603.6439323,1195444829.6668031,862991871.6324136,1408141662.9608748,992806033.3987865,186085127.33432296,450177318.45062834,419104770.40547436,-0.2486835243611693,0.2350589000745524,7.447250995914487e-05,0.0367179571103427,0.1865123138987577,1.0200989653736664e-05,0.0072581720089722,28.506974183334904,-1.9600644983047972,1.3831037933941118e-05,4.061299085527932e-05,0.0003809963374399,0.3008021160866764,6.624847599203499e-05,5.44440287334193e-05,26.546909685026492,0.1122937637058848,1.3831038022723328e-05,28.50697418333336,True,False,29.104727800058185,28.85604427569702,-0.2486835243611658,4.061299071069597e-05,True,0.6288233003996156,4.128004008812238,1.4351214897906748,True,TG,,52.0,4.0,52:4,*
l_732,Unidentified_16.358_609.3415,Unidentified,609.34155,16.358,Unidentified,lipid,-,RP,Unidentified,461285.8812037405,287959.0288376409,418945.67217101395,821515.9083114637,880966.7181586392,1141697.0319211737,677980.4527003889,512443.125370265,1124594.6588289195,1263022.4649870254,750484.3201812727,1315661.531152558,975848.9194584029,370622.4742591912,295750.80098133313,557181.7976567361,464142.9204188862,1410529.984069354,1630116.4604209247,890843.1368782292,2093212.4506050167,2908294.511662649,1711206.7239999978,963935.3892650404,410023.0873325922,293592.03835105215,608055.0481997828,337283.15820076497,271065.6912082671,267785.2727008479,379663.4454909968,170285.64936097382,460111.17342404596,1023995.9066975906,307197.46636654413,325512.9443307776,357842.5926208778,330615.88475511567,2209479.618695462,856891.6639428008,221153.58552681477,466040.00491902046,493523.1118907332,565463.4587741679,298195.3468469561,167202.76304593385,363784.7499698538,1566699.7436092393,1525028.5120281782,1111534.800675894,3042333.514649285,934543.7660589394,1774311.0113989161,1102324.249559301,1890816.0206906067,1720493.2010189928,342809.8034814482,703502.6643626794,304111.6954609808,-0.2507547835713062,0.3798988102832827,0.001435615827848,0.3616258465422389,0.3186943887543224,0.0003668003534601,0.2037834791728444,18.44046907713493,-1.2965671702875556,2.371678248156316e-05,2.5108125885569524e-05,0.0048762238478179,0.2641422893766211,0.0016366651982572,4.882490833107291e-05,17.143901906844984,0.0901720661392155,2.371678253893029e-05,18.440469077133912,False,False,19.4654675274621,19.21471274389079,-0.2507547835713097,2.5108125792142623e-05,False,0.4203320665090184,2.842961762160223,0.4417405366880526,False,,,,,,ns
l_733,Unidentified_16.383_1782.4702,Unidentified,1782.47021,16.383,Unidentified,lipid,+,RP,Unidentified,1546068.9425176843,3237567.8123671156,2957723.5937138842,3225314.311657487,4612730.771874919,3179850.301146068,4818920.568367983,3082436.7344926717,5740541.340342876,4902559.360876154,4442073.322699303,5500889.971147087,3747534.615890328,2847173.9135791664,1775555.2652482158,3672802.062708027,2157462.8635733593,3987451.7892678506,5807966.507685096,3365527.676601188,7064777.981463573,7877717.2777954405,4679688.080000002,4828267.248830642,2798836.0968335364,1467184.1227682154,3452392.0935041667,3092740.8048315467,2793424.936818632,748691.4512531093,2338235.7532694135,467455.8392373547,1759894.698490415,4407651.589963628,2588650.013838277,2747564.5642266707,2123397.478821602,1850876.1912313742,8679830.913584149,4376679.441685444,1985711.8454445729,3031990.1443620925,2459962.3981146663,2467277.984345104,1705269.509857275,1154877.7604463818,1332056.4490736814,3577696.289331751,5034847.893542264,3709687.3582440037,12027065.234319571,9757571.46389376,2958303.9657422546,4522046.046636876,6953285.437228339,6133332.381777424,1408701.2916325172,2593329.760971102,2919128.677718165,-0.3517822943055222,0.091397596101331,0.0002400442136788,0.091501699834176,0.0666184039716586,4.412452188986834e-05,0.0305222135713716,21.115148569125346,-1.7264023866649665,1.5314107119868375e-05,3.270110998344153e-05,0.0013378343339963,0.2478566801652853,0.0003446656233077,4.801521706232909e-05,19.38874618245719,0.0819738913818473,1.5314107185015742e-05,21.11514856912399,False,False,21.776997878027288,21.42521558372176,-0.3517822943055257,3.270110987731335e-05,False,1.0390652267350555,3.619708758337305,1.0385708379363312,False,,,,,,ns
l_734,Unidentified_16.385_1782.4867,Unidentified,1782.48669,16.385,Unidentified,lipid,+,RP,Unidentified,1904062.9314904849,3237567.8123671156,2142925.504976468,3225314.311657487,3696159.899890244,3977465.0588236554,3871109.21221391,3082436.7344926717,5740541.340342876,4474968.149562976,4442073.322699303,5500889.971147087,3747534.615890328,2901727.805964794,1548941.8337103552,3509417.985985045,2157462.8635733593,3987451.7892678506,4070669.8996058186,3365527.676601188,7064777.981463573,7877717.2777954405,4846621.226000003,4719336.692633581,1990173.7908936494,1092171.7366091623,3225596.701787062,4096574.4096332323,2477863.545895226,980525.815754823,2126115.4992646733,306426.8729455839,1745466.355304311,3599368.512689469,2000583.9458997906,2889621.248028701,2796360.6133461567,1850876.1912313742,2863319.7210544343,4985509.3592266515,1891067.3140300051,3034978.065424617,4074761.9493818944,2884740.74070349,1910130.6392084775,1409201.9868467469,1272774.549069757,3577696.289331751,5034847.893542264,3709687.3582440037,9877830.72555712,11948548.578940703,2958303.9657422546,5903394.116146018,8212311.578210335,6403581.344408218,1436739.937341849,2932310.8919904428,3313936.445735749,-0.265995554614765,0.2053628997237433,8.847657253190014e-05,0.047050335449898,0.1595971435042575,1.2621569254018404e-05,0.0112533449585632,21.06769144547904,-1.880201905375925,1.4718819079704183e-05,3.83386948578466e-05,0.0003484680735298,0.311381538368686,5.910849508419936e-05,5.305751389686386e-05,19.18748954009964,0.1181972323398035,1.47188191443527e-05,21.06769144547756,True,False,21.70381343162209,21.437817877007337,-0.2659955546147543,3.833869475251116e-05,True,0.6874780120560822,4.053171709720595,1.32743727588135,False,,,,,,*
l_735,Unidentified_16.386_1808.4845,Unidentified,1808.4845,16.386,Unidentified,lipid,+,RP,Unidentified,190577.0531498094,767464.5759702193,626565.6864438662,566004.6323504648,799398.9208837058,1459795.9523766038,1399327.9872303666,274834.3242124936,795344.6281535155,1913470.0985373626,438591.65095932985,1478935.8484531343,397527.56949368486,321683.61853661726,280968.0967891024,271076.151663598,915108.2007296033,1550485.2153482279,1261098.1933715933,1466399.1360724547,2177348.3689822406,564914.3925364991,2055802.6319999988,803954.3557479205,287233.7421301764,358131.39864003565,883563.9879879962,679461.2413441617,829633.7181132138,135316.69758837883,862168.1117111151,124469.91220446503,560079.8530974302,859900.8209240077,368233.9659072421,873007.6731472882,1313862.371814767,904410.3292243774,3283327.1787645947,2044623.7090677598,531380.1423579114,1057610.197275572,1437374.1227988894,1101881.871536437,328222.82784261106,531957.9984035426,201558.1622204022,1771408.5964381378,2283132.766449591,2221911.408272289,5445789.110938204,5419510.892105985,2975577.946979958,2800991.574069486,4564924.803275964,2901164.43839537,558012.3777357171,808455.1026017455,786221.6787593582,0.5674597765973779,0.049383120700868,1.6863500892455278e-05,0.0466776554894752,0.0336464129686538,1.81919952849766e-06,0.0110667272230875,18.325446420161224,-1.687085896299955,2.5995292186891572e-05,5.365050946993148e-05,6.436479179908646e-05,0.2455445789761319,6.8978591637062136e-06,7.964580162149827e-05,16.638360523858154,0.0806864017501412,2.5995292243009907e-05,18.3254464201599,True,True,19.4489181314334,20.01637790803077,0.5674597765973708,5.365050937848836e-05,True,1.3064214688726472,4.7730522600527125,1.3308909656848158,False,,,,,,*
l_736,Unidentified_16.392_913.7961,Unidentified,913.79614,16.392,Unidentified,lipid,+,RP,Unidentified,167004663.5774471,46537174.826879896,214942713.2578863,156093421.17207378,258914282.7668161,63825484.73620538,300713100.0800595,207885119.85489565,365592395.3594506,56516941.594428614,34645670.28282772,353354846.9168926,252525767.11878127,156177249.75649524,38052080.96146415,284297199.25601286,41692825.23487254,66408668.142394796,56577936.18946545,58815047.98697301,83530328.6449482,323133314.83138716,272283197.50000006,310267729.4891995,174948606.91085792,30295181.383788463,49220869.428572774,43174850.9286723,240558563.67494375,67185051.0375859,131202704.42345051,47249315.926752076,31613038.923110392,54283744.61286992,132830667.48577482,164252012.7637663,183315056.46821365,160974831.25455928,69289128.73935106,209997115.83854306,117100864.27930667,45372727.25995398,159705672.5346135,105454660.47291347,88447915.40698522,89181126.14348438,58597010.55354581,65143508.80184319,65992354.09006418,297234302.8484151,109821098.87075007,970565986.8089201,486858906.35748935,58045047.451753765,85678813.84105325,351122813.1920739,96637311.5369302,162514497.58637017,43983478.306479104,-0.1051834931232349,0.7696963188391424,0.1703632199217969,0.1599919082245359,0.7210781695299275,0.1003559066963033,0.0648370330704116,26.99133474829253,-1.943173390131439,-3.742686698098679e-06,4.32644709785602e-05,0.0189898723628314,0.9123440027751604,0.0080326216666057,3.9521784227738985e-05,25.048161358157515,0.8417950333750832,-3.74268661423184e-06,26.991334748291003,False,False,26.829582285731856,26.72439879260861,-0.1051834931232456,4.326447084197082e-05,False,0.1136805904986864,0.7686241602098559,0.7959019817334443,False,,,,,,ns
l_737,Unidentified_16.401_910.7858,Unidentified,910.78583,16.401,Unidentified,lipid,+,RP,Unidentified,4957556.807047614,5825061.417251866,6586802.566075594,12409834.067095565,9852043.751011772,11075688.862598835,11380203.470096169,6099014.848868764,12599115.534414442,9708506.414729364,45312846.77466959,50522256.00400056,41686390.09261092,5525854.996853669,4433479.430587695,9416296.983770557,6946328.526858374,13741483.9834374,46773650.308993444,8549265.80389829,20567388.30496681,89342539.38123538,8609639.54500001,49838656.15051538,4568446.918456407,3307450.617258754,37586853.54633774,6182345.32087337,4493133.938739841,2549461.2410638737,5114867.106417701,888739.4856050533,4220171.242306099,11261488.468686914,5782379.938806906,5418746.967427358,7159680.977003112,6720398.1748077,18608725.76625881,38202633.49446546,4497610.068483823,34389806.090128615,7354561.217615526,34954225.328729615,3220676.348137956,2623327.163319568,16059914.671572194,46211539.40073821,13448550.967973167,9344964.092714064,27119430.680281293,112465163.59955917,17796388.05407107,15810819.599315533,23071329.95755387,12562680.936097322,4378614.595373767,6339158.437622761,4657154.036761995,-0.2952147707908032,0.4549114338093086,0.0107797226596898,0.4167788801348506,0.3932449442013753,0.0039951605182242,0.2484700208043112,22.498582367726875,-1.6057563135595905,2.372006802815388e-05,3.1349886730188226e-05,0.0151532798649726,0.4552700140763909,0.0062269333156984,5.506995471437748e-05,20.89282605416432,0.2310277218343644,2.372006809809215e-05,22.49858236772561,False,False,23.523722814256026,23.228508043465222,-0.2952147707907997,3.134988661628533e-05,False,0.3420731474129866,1.9673924125180864,0.3800942966022128,False,,,,,,ns
l_738,TG 16:0_18:1_22:6_16.403_927.7409,TG 16:0_18:1_22:6,927.74091,16.403,TG,lipid,+,RP,Glycerolipid,57383799.17677774,82776546.5088885,71414808.54085779,94731918.28117457,79303747.34138161,115132259.38487671,99244701.85138261,67222316.54276924,120305873.90522972,89288136.32752776,83633305.2836622,98362920.284185,67661982.55075277,73774461.01343735,46353187.939811185,94963307.92335072,74259628.51855448,124004247.25332081,125721329.38177307,95264859.93728863,142573504.49112722,169940380.60334107,105632864.1999998,93430835.9563964,58516145.74434016,44381009.40962838,80996184.56789275,88404560.36107646,74126520.35234803,25274645.5707126,43647408.31942388,16382441.265630236,34127823.14888581,69832787.3151086,41940653.065400645,49697700.70490774,62043099.06505813,53940432.02176396,90840486.32933599,57182414.28673538,38403335.8355692,50086154.49500557,47058540.728043854,44528308.07708399,27440840.289759424,32965487.72789547,17353202.07407701,82924501.13971436,83940460.43185906,78844937.81790549,168257471.03059828,160045164.16558415,111202687.08028664,88826167.29866388,108100444.30772696,91827862.23768437,34713849.178833716,46102059.111768894,53388345.818692066,-0.6631682455386709,2.325886080452148e-05,1.7096449574573892e-05,0.0225101845582488,1.0333603167942116e-05,1.868597043636891e-06,0.0032750800812214,25.883991337462625,-2.049705965476065,1.1069830349362204e-05,3.2901515872710166e-05,0.0001163141988293,0.2716441219664364,1.4876753914499922e-05,4.3971346171751085e-05,23.834285371982787,0.0950465238676033,1.1069830429372076e-05,25.883991337461023,True,True,26.362410322703944,25.69924207716528,-0.6631682455386674,3.290151574237901e-05,True,4.633411560391148,4.767094070325183,1.647620944257566,True,TG,,56.0,7.0,56:7,*
