,ID,molec_class,550,551,552,553,562,568,569,570,571,582,650,651,652,653,690,691,692,713,714,715,superclass,ttpval,log_qval_tt,last_meal_rab_mean,last_meal_rod_mean,log2_fc_last_meal,log2_fc_rod-rab2rod,fa_carbons,fa_unsat,fa_carbon:unsat,is_sum_comp,Type,dummy,i
dl_543,Plasmanyl-PC O-18:0_18:2,Plasmanyl-PC,21.76891912681521,22.260273306668754,21.980438948970125,21.987087095284956,22.13775659309783,21.744774003525027,22.15118592314078,22.44642842366392,21.91256642280575,21.783947230026882,21.915071324362604,21.792772388921446,22.292270204045515,22.048628317335393,22.042672920641916,21.975923338070398,22.256919724454725,22.218117509272002,21.769734610289532,21.05063949420151,Phospholipid,0.023588975304148944,1.4218158875460165,22.175698603289522,21.869710514043668,0.3059880892458544,0.20782945478737247,36.0,2.0,36:2,False,lipid,True,dl_543
dl_544,Plasmanyl-PE O-18:0_20:4,Plasmanyl-PE,18.669694540848447,18.77859303368932,18.695709714302982,19.048659690209877,18.732478396732606,18.914120747672502,18.938379245032927,19.2005804499386,18.571373821156417,18.74498468079624,18.51180860034686,18.400975072849178,19.1539255975371,18.88069437886813,18.595774520748087,18.60501590552566,19.127632316307864,18.2375027842341,18.494357840552286,17.771035060944037,Phospholipid,0.04656333565433991,1.1558646566653845,18.906386418771238,18.594507035914965,0.31187938285627226,0.3677375664001943,38.0,4.0,38:4,False,lipid,True,dl_544
dl_546,Plasmenyl-PE P-36:2,Plasmenyl-PE,19.154651489262132,19.63117828159059,20.940034424391307,20.942511610255895,19.47411188438796,19.26468991064682,19.35836911924375,21.391897781740585,19.49477798611145,19.516476475700784,19.576712592700623,19.349296576638125,21.253763031528155,20.787480127834385,19.02738084230424,19.312371612456317,21.131113088308226,21.212678909048172,19.623440704612378,18.91771235468916,Phospholipid,1.9970392006983594e-12,9.971259628080581,21.09421128187239,19.361628448488027,1.7325828333843631,0.11231257375845516,36.0,2.0,36:2,True,lipid,True,dl_546
dl_551,Plasmanyl-PC O-40:5,Plasmanyl-PC,16.511670209357085,16.989782940244616,13.819849796096292,15.124052335363464,18.32959884040595,17.395313266961093,17.970940975081547,16.553538691136712,17.34578014727729,17.37884485899027,17.4337585698144,16.745795378062603,16.405998889363357,16.23451132112647,18.05391650097157,17.10754453767925,14.753832567432417,14.679613322172623,16.979281097271084,16.43309497464153,Phospholipid,4.548943466863313e-05,3.775103680653932,15.367342417527334,17.282717099750638,-1.9153746822233035,0.2918535719243849,40.0,5.0,40:5,True,lipid,True,dl_551
dl_554,PC 16:0_18:0,PC,23.074167292566894,22.835026684568863,22.231746343120882,22.511688368239604,23.067785780310597,22.76037338728655,23.13594743307605,22.45266768018529,22.721089090085325,22.56434154972295,23.041699170712704,22.986732346631154,22.57539422003788,22.54157003449671,22.641429533479094,23.323885992102934,22.559795862127697,22.647726262623088,23.323885992102934,22.542509312341895,Phospholipid,0.0010801750370238708,2.583852472099223,22.50294125297588,22.924528735768302,-0.42158748279242175,-0.09687164585456998,34.0,0.0,34:0,False,lipid,True,dl_554
dl_555,SM d38:1,SM,20.953606805108063,21.354422799607107,21.113463594435483,21.03759300395899,21.281120735162872,21.11415702401546,21.17723537880474,21.124009426994363,21.476398135010346,21.036089972191892,20.81198247330181,20.97540107198064,21.359802573621874,21.273733930294394,20.833242732202287,20.796830935360482,21.01292330817754,21.07820033735841,20.96726482523032,20.52224653572697,Sphingolipid,0.26946604944060637,0.4878725488756454,21.14281802497729,21.023076878746387,0.11974114623090415,0.3811763114948832,38.0,1.0,38:1,True,lipid,True,dl_555
dl_556,Plasmenyl-PE P-40:5,Plasmenyl-PE,16.40732756499886,17.258652044657104,16.01531434705929,16.13752181348235,17.33597275176796,16.90446936689602,17.24514099497714,16.368361380729826,17.07920684950751,16.90744983209501,17.214683165046303,17.90867873997404,17.27367624309096,16.575155457877262,16.86370925426192,16.59340028828242,15.84812871415222,17.928643478544146,17.31537151949744,16.611057994650462,Phospholipid,0.08862027750392916,0.9186761306380854,16.592400204990867,17.049624643585553,-0.457224438594686,-0.06473786434739282,40.0,5.0,40:5,True,lipid,True,dl_556
dl_558,SM d42:3,SM,21.928101684717642,22.806904518036404,22.563905439185568,22.49121825416442,22.66683403345856,22.39076552187356,22.599312236207222,22.49687937883583,22.45261429247415,22.158024477104632,22.31609457040004,22.336597806542603,22.837147626794266,22.80870877716035,22.343407326716587,21.757567826810828,22.478836961618498,22.354901479857567,22.092069170326987,21.6533757306737,Sphingolipid,0.04234416833683552,1.1930372210241968,22.5759425596595,22.269359168872533,0.3065833907869653,0.3457512753080394,42.0,3.0,42:3,True,lipid,True,dl_558
dl_562,PC 18:1_18:0,PC,25.513522320172992,25.749191826835606,24.702397615356663,24.72858154716032,25.840861655147997,25.612455490043867,25.840861655147997,25.014781937573154,25.423421665653848,25.316999606517694,25.947262376429318,25.540377811999697,24.528503711711405,24.575424759098897,25.384427534037986,25.766987409799654,24.984679905783736,25.160387259820055,25.626448762123367,25.323885992102934,Phospholipid,4.5816696185146877e-07,5.423535805357314,24.813536676643462,25.606669546616384,-0.7931328699729221,0.015670383611176675,36.0,1.0,36:1,False,lipid,True,dl_562
dl_566,PC 38:4,PC,23.11346976662466,22.92386215675614,21.92395083211118,22.02790864564324,23.082597072572554,22.793963688990388,23.029906486378586,22.22174679809693,22.853006990094386,22.791520445217586,23.29614100162003,22.87842100798067,22.29656921567292,21.784963648623574,22.962797699655056,23.36452797660028,22.440400315637703,22.464589666796908,23.00489460143965,22.704911491647657,Phospholipid,2.533446003537548e-07,5.6695669117982295,22.165732731797494,22.98461695273674,-0.8188842209392462,-0.09409278125707843,38.0,4.0,38:4,True,lipid,True,dl_566
dl_577,Plasmanyl-PE O-18:0_18:2,Plasmanyl-PE,18.265442637568302,18.407154278599847,19.34369972996255,19.437273690116356,18.464521011232943,18.333790739729615,18.433212672735507,20.08812077371301,18.633358576536974,18.47968781434263,18.325942904119053,18.473758352069158,19.988894267688014,19.311083071861017,18.484050029327495,18.241035547800763,19.90016768420782,19.607507888407426,18.203150054761142,17.22614972832696,Phospholipid,8.593789036170572e-08,6.064460257673917,19.668106729422313,18.305481103626953,1.36262562579536,0.2720095254676913,36.0,2.0,36:2,False,lipid,True,dl_577
dl_582,PC 36:0,PC,19.431711686184848,19.86723129143826,22.178434893190357,22.110030088123217,19.929072997116354,19.592726741031857,19.561694666245792,22.822935846213294,19.326856019889874,19.535563756170173,19.486752794320847,20.147519605511103,21.96476553768729,22.668829890134713,19.233265024624743,19.987269331112337,22.585061115642343,22.636782713738047,18.75817846918089,19.531105242584438,Phospholipid,1.2252140343366458e-12,10.007342996090502,22.423834297818466,19.568380586570115,2.8554537112483516,0.08239308755053187,36.0,0.0,36:0,True,lipid,True,dl_582
dl_583,Plasmanyl-PE O-40:5,Plasmanyl-PE,16.05380581254915,17.730280495024743,15.772562188253707,16.55591658411787,17.908630440370146,17.549291412195068,17.70778941256367,16.290943099069445,17.31692156092801,17.313936305305493,17.28360383751111,17.365037927677417,16.510331735403025,15.533151759736102,17.248030487910896,16.816638342778155,16.626223267866283,16.004465805019898,15.745094437797931,15.787008433399176,Phospholipid,0.010009309053133075,1.7531622565992344,16.184799205638047,17.063543762000844,-0.8787445563627969,0.6610961515260705,40.0,5.0,40:5,True,lipid,True,dl_583
dl_584,PC 38:2,PC,22.515738161960396,23.160019364922345,23.07980478522803,22.850725801992116,22.998175950982606,22.611932697863875,23.15810139200155,23.29614100162003,22.78677518325361,21.51193605729975,23.243188038948286,22.928956207951064,23.08456938171686,22.32429895240184,22.744229846538154,23.134691515978282,23.239370871694035,23.377824799213737,23.136394992335678,22.76018909964966,Phospholipid,0.2995450372647425,0.4483966029750902,23.03610508483809,22.822332962283483,0.21377212255460876,-0.3137494061929331,38.0,2.0,38:2,True,lipid,True,dl_584
dl_586,PC 40:3,PC,18.08547653190098,17.80150299830752,18.187485530915087,17.917180814945304,17.776477416842454,17.303875884693216,17.855315338544393,18.062439790185138,17.59399286578308,17.60429976081864,18.165416434669545,17.849783222472176,18.05375408791315,18.133563914042448,17.784992388248078,18.46700574598848,17.97788582287541,18.164696859858505,18.195972960752513,17.42770355632702,Phospholipid,0.08551174426939576,0.9306850597376294,18.07100097439072,17.839370392719083,0.23163058167163797,-0.26453512804435775,40.0,3.0,40:3,True,lipid,True,dl_586
dl_590,Plasmanyl-PC O-42:6,Plasmanyl-PC,19.33629912327166,19.631652956485205,19.388415675165746,19.36519974267606,19.80837023409664,19.6508374952688,19.28355368208584,19.715463294243687,19.7244263267593,19.65929802760221,19.5733926945418,19.391107234480195,20.418012723048417,19.579204477089707,19.442348637428143,19.167239000156982,19.34726524880896,19.44261656197837,19.33014585447012,18.707383974027238,Phospholipid,0.2809657607138358,0.4729763628542631,19.608025389001565,19.4389273262057,0.16909806279586448,0.3163167930401585,42.0,6.0,42:6,True,lipid,True,dl_590
dl_592,Plasmenyl-PE P-20:0_22:6,Plasmenyl-PE,16.91636906039905,17.03916905433013,15.862470114948778,16.41748713912553,17.25471190327771,16.674259640442,16.783423113731438,16.423635521050667,17.08314637623061,17.328843914893092,16.847010922304175,17.309269213573508,17.052759931469435,16.594874867504657,16.644257865248097,16.964695331078513,16.298918072850675,16.728134212626852,17.121443055687543,16.293298981030983,Phospholipid,0.007111642162380507,1.8820743198297034,16.48261140851094,16.943069110171294,-0.4604577016603528,0.14808835231820083,42.0,6.0,42:6,False,lipid,True,dl_592
dl_599,SM d41:2,SM,19.043129072854246,20.359989897266043,19.638934491935125,19.70592668609544,20.387469769874578,20.37917698973876,19.890499582078945,19.559416147490055,20.267036442344033,19.692980783710304,20.86367054537386,20.430585298984223,19.821627410956815,19.79786422502037,20.477816688411018,20.17667732381306,19.411214087846744,19.60450333787227,20.142158517977155,20.029406906856448,Sphingolipid,0.008464495217095388,1.8163139059784608,19.648498055316686,20.16466137071405,-0.5161633153973639,-0.3504883748264085,41.0,2.0,41:2,True,lipid,True,dl_599
dl_604,PC 35:0,PC,17.68123377636022,18.12205345888378,18.47056890138892,18.521145345493924,18.13111547471565,17.74942655096246,17.95228070730241,18.29359719664133,17.59375581824588,17.755216625735628,18.01249206188022,17.931250089251737,18.600892698256647,18.264191223263126,17.387571546362036,17.836610753056505,18.565532485128468,18.796749550207505,18.205250584433532,17.871527665050014,Phospholipid,6.613318067925643e-06,4.437868357093085,18.50181105719713,17.863829624018468,0.6379814331786626,-0.01910534350005122,35.0,0.0,35:0,True,lipid,True,dl_604
dl_607,SM d39:1,SM,20.19911351312164,20.75121257501089,20.864444980047647,20.87136254466696,20.718934247049663,20.59967052048064,20.66789720519098,20.872554072796536,19.951064579591936,20.60236770987439,20.65808419390056,20.32468057895193,21.06246214203727,20.981033968932532,20.563550336745713,20.151719522321862,20.81221624905403,21.010955770289033,20.601797026554166,20.189747186513102,Sphingolipid,0.000269595210900037,3.100209292428258,20.925004246832,20.459987630408268,0.46501661642373193,0.08367881397641241,39.0,1.0,39:1,True,lipid,True,dl_607
dl_609,Plasmanyl-PE O-20:0_22:6,Plasmanyl-PE,17.471079272401088,17.502584889352185,17.010925573536234,17.29533410117586,17.727979682209842,17.607645912840308,17.49746877834828,17.609161599109413,17.594416375534873,17.6312784859481,17.812215303138096,17.73775681105342,17.829997924468948,17.352545921257793,17.349708303590884,17.469686909498257,17.2144083235099,17.47154979464152,16.822806454553323,16.782113633331694,Phospholipid,0.6562727247086202,0.16496132913727804,17.397703319671383,17.462056985523102,-0.0643536658517192,0.2470168684202001,42.0,6.0,42:6,False,lipid,True,dl_609
dl_615,SM d41:2,SM,19.824887757076567,20.997525562550297,21.116422612145467,21.06782464439661,21.06707373449637,20.31888299194859,20.116750082176548,21.10434711376229,20.82353148750682,19.90581317349595,20.606126569685053,20.450147752887016,21.159307816228935,20.504401181543475,20.5195516733039,19.450219210329333,21.049077815480832,21.126024627364792,20.838832846107067,19.67933038876054,Sphingolipid,0.0053333655538850295,1.9839775601542335,21.01820083013177,20.353744094640312,0.6644567354914592,0.17898403923800998,41.0,2.0,41:2,True,lipid,True,dl_615
dl_617,Plasmanyl-PC O-34:0,Plasmanyl-PC,16.810235914043282,17.15429322535102,16.912336206073125,16.871584565167616,17.20972123203304,16.874913306807358,17.61460595690106,17.09329838030952,16.82914231631242,16.973848492532298,17.0795154861873,16.62856961323972,16.98944545653212,16.857330164755446,17.10399369454147,16.987060736767994,16.861640435227415,17.03219276203056,16.813874289632146,15.821185663655873,Phospholipid,0.8525722326905288,0.061996726630961264,16.945403995727972,16.915458456000383,0.02994553972758851,0.3276468160883681,34.0,0.0,34:0,True,lipid,True,dl_617
dl_618,Plasmanyl-PC O-20:0_20:4,Plasmanyl-PC,18.921981425387074,18.7566495112683,18.940097767831546,18.839091115905873,19.12768055593513,19.045892574001297,18.670118791445507,19.071507988396135,18.943799115579104,18.975127225090308,18.518136054648956,17.916394643549364,19.494021492730795,18.97613347324137,18.585595624096175,18.821850736747425,18.97800852053867,19.01206585391107,18.966289597308272,17.853936568655957,Phospholipid,0.0509942847142908,1.1204272143370422,19.044418030365062,18.700265571054835,0.34415245931022653,0.47647791945708207,40.0,4.0,40:4,False,lipid,True,dl_618
dl_619,Plasmenyl-PE P-20:0_20:4,Plasmenyl-PE,17.76439748400952,17.95445255301687,17.67727549921957,18.204512144323296,17.868215134642156,17.776978941719516,17.416541290768173,18.202117996453623,17.766333007986276,17.85334458541735,17.567790091043793,17.425136948013368,18.89109441233618,18.354062323690442,17.218209240014303,17.52111451945777,18.074581030704728,18.106760167358757,17.493693880328784,16.644052904174767,Phospholipid,0.0009449711173524054,2.628666143211744,18.21577193915523,17.559250813891744,0.6565211252634846,0.45979987866975236,40.0,4.0,40:4,False,lipid,True,dl_619
dl_620,Plasmanyl-PC O-36:1,Plasmanyl-PC,17.68426518304589,18.38399889123024,18.029254209409963,17.836745193758894,18.211841957506387,18.11972670166426,17.977756266645272,18.608000927608217,17.800195433589572,17.9524694105897,18.31789234351366,17.67846862829482,17.96689118641041,17.70498776241718,18.045076015509586,17.730227300144346,17.851494289422657,18.15702213944209,17.38784952360136,16.955389237712122,Phospholipid,0.3696879905987531,0.378977964998209,18.022056529781345,17.86501206869594,0.15704446108540537,0.3327905172427741,36.0,1.0,36:1,True,lipid,True,dl_620
dl_621,PC 18:2_21:0,PC,17.487946929069466,16.82926792587792,18.559789938968635,18.27140910593245,16.373812377680476,16.037809516694754,16.66228500441748,18.668852632583253,16.525079458531767,16.57681867619164,16.659855280211513,16.35090300066097,18.44850879575269,18.601261132113354,16.19166152599971,17.522734361270654,18.72962318328965,18.945861800796646,17.366362557227724,16.47351665632343,Phospholipid,1.092911325900241e-08,6.869883388963421,18.603615227062384,16.696773328473654,1.9068418985887305,-0.11897891288278473,39.0,2.0,39:2,False,lipid,True,dl_621
dl_622,Plasmenyl-PE P-18:0_18:1,Plasmenyl-PE,16.53575787085829,16.834705523191857,17.56002047872043,17.532149115146208,16.93401337669312,16.646183126310863,16.735865257940276,17.970618376368137,16.621095800262484,16.83030016571259,16.926521363526035,16.71797875952236,17.759822273344646,17.301371128185984,16.463139944278414,16.527608228619346,17.43588451469935,17.91423359449843,16.817298374989722,16.075478049123433,Phospholipid,7.475074784572614e-08,6.111241119501194,17.63915706870903,16.666611218540677,0.9725458501683519,0.14598461155718212,36.0,1.0,36:1,False,lipid,True,dl_622
