,feature_name,no_gluc_tol_pval,no_feeding_pval,no_cross_pval,no_gluc_tol_fdr_corr,no_feeding_fdr_corr,no_cross_fdr_corr,full_model_converged,no_gluc_tol_converged,no_feeding_converged,no_cross_converged,full_model_ll,no_gluc_tol_ll,no_feeding_ll,no_cross_ll,full_model_params,no_gluc_tol_params,no_feeding_params,no_cross_params
218,unknown_60151953_7719,,,,,,,True,True,True,True,-21.60980092727651,-22.27307717586727,-75.81663927165165,-22.13392964128211,"{'Intercept': 20.474755542989588, 'glucose_tolerance[T.impaired]': 0.028046463759950315, 'glucose_tolerance[T.normal]': 0.07103030393313409, 'bg_type[T.RBG]': 1.6304561547685201, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.036024227196412864, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.24876733195837236, 'Group Var': 0.0077195654872440666}","{'Intercept': 20.502984835656168, 'bg_type[T.RBG]': 1.5626905747786697, 'Group Var': 0.008942800932557698}","{'Intercept': 21.28998362037383, 'glucose_tolerance[T.impaired]': 0.010034350161755901, 'glucose_tolerance[T.normal]': -0.053353362046040485, 'Group Var': 2.292652852677665e-05}","{'Intercept': 20.508638332984486, 'glucose_tolerance[T.impaired]': 0.010034350161768534, 'glucose_tolerance[T.normal]': -0.053353362046024894, 'bg_type[T.RBG]': 1.56269057477867, 'Group Var': 0.00413164769936194}"
219,PC_4210_85457056_7728,,,,,,,True,True,True,True,-25.48844839735746,-27.996211126047356,-26.10175935292075,-25.61237897555283,"{'Intercept': 20.545855915863044, 'glucose_tolerance[T.impaired]': -0.15175104748767265, 'glucose_tolerance[T.normal]': -0.4144940797068375, 'bg_type[T.RBG]': 0.13516078069804394, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.041341959737047754, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.12766652966764985, 'Group Var': 0.21068611615463306}","{'Intercept': 20.387081576177856, 'bg_type[T.RBG]': 0.08895649489598254, 'Group Var': 0.43818424528817274}","{'Intercept': 20.61343630621205, 'glucose_tolerance[T.impaired]': -0.17242202735616546, 'glucose_tolerance[T.normal]': -0.47832734454063736, 'Group Var': 0.2015421090978383}","{'Intercept': 20.568958058764068, 'glucose_tolerance[T.impaired]': -0.17242202735617937, 'glucose_tolerance[T.normal]': -0.47832734454065007, 'bg_type[T.RBG]': 0.08895649489598627, 'Group Var': 0.20882026572967624}"
220,unknown_68552887_7736,,,,,,,True,True,True,True,-16.2062010374503,-18.551185639252864,-20.722243305525453,-17.13884161641964,"{'Intercept': 18.88429883319125, 'glucose_tolerance[T.impaired]': 0.09334797765496744, 'glucose_tolerance[T.normal]': 0.05092696767625331, 'bg_type[T.RBG]': 0.2911208939639715, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.008725634124400371, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.28695032607564347, 'Group Var': 3.2185566318465385e-10}","{'Intercept': 18.941158215553966, 'bg_type[T.RBG]': 0.22936801168665774, 'Group Var': 2.1377942595786766e-10}","{'Intercept': 19.029859280173202, 'glucose_tolerance[T.impaired]': 0.08898516059279246, 'glucose_tolerance[T.normal]': -0.0925481953615383, 'Group Var': 2.8056023140866237e-10}","{'Intercept': 18.915175274329883, 'glucose_tolerance[T.impaired]': 0.08898516059278755, 'glucose_tolerance[T.normal]': -0.0925481953615506, 'bg_type[T.RBG]': 0.22936801168665788, 'Group Var': 1.1275274550163562e-10}"
221,SM_d342_70155981_7737,,,,,,,True,True,True,True,-4.456600077244062,-5.820325430624294,-13.356295524576453,-4.958847158884041,"{'Intercept': 23.318235043419016, 'glucose_tolerance[T.impaired]': 0.08165090811738358, 'glucose_tolerance[T.normal]': 0.04768359055187257, 'bg_type[T.RBG]': 0.35133569698731054, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.031042188717787984, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.18535356758042093, 'Group Var': 2.640588839151569e-10}","{'Intercept': 23.36859721558809, 'bg_type[T.RBG]': 0.29874388911232486, 'Group Var': 4.0633547998791767e-10}","{'Intercept': 23.493902891912686, 'glucose_tolerance[T.impaired]': 0.06612981375848205, 'glucose_tolerance[T.normal]': -0.04499319323835311, 'Group Var': 1.0132092293830238e-10}","{'Intercept': 23.3445309473565, 'glucose_tolerance[T.impaired]': 0.06612981375850945, 'glucose_tolerance[T.normal]': -0.044993193238320434, 'bg_type[T.RBG]': 0.2987438891123248, 'Group Var': 2.7572118258566474e-10}"
222,unknown_87060162_774,,,,,,,False,True,True,True,-27.926976928425105,-31.694502792999955,-63.42887188854645,-28.177550274639074,"{'Intercept': 19.429115281025133, 'glucose_tolerance[T.impaired]': -0.22981392570276069, 'glucose_tolerance[T.normal]': -0.45645534956695727, 'bg_type[T.RBG]': 1.2205753348986539, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.0459648416502708, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.21169530659911032, 'Group Var': 0.029575660908516297}","{'Intercept': 19.222917248260362, 'bg_type[T.RBG]': 1.1552538527536986, 'Group Var': 0.36544639612707425}","{'Intercept': 20.03940294847444, 'glucose_tolerance[T.impaired]': -0.2527963465278757, 'glucose_tolerance[T.normal]': -0.5623030028664894, 'Group Var': 2.7663815522405804e-10}","{'Intercept': 19.461776022097602, 'glucose_tolerance[T.impaired]': -0.2527963465278943, 'glucose_tolerance[T.normal]': -0.5623030028665085, 'bg_type[T.RBG]': 1.1552538527537044, 'Group Var': 0.037791905607468305}"
223,PC_183_182_83856165_7745,,,,,,,True,True,True,True,-18.87113934045034,-23.84930116014378,-68.74555898951412,-22.894239408730797,"{'Intercept': 19.31368995029062, 'glucose_tolerance[T.impaired]': 0.26400932745503275, 'glucose_tolerance[T.normal]': 0.03562083781141352, 'bg_type[T.RBG]': 1.6945871184861778, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.50782673033503, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.5163917351945284, 'Group Var': 0.25809815323023655}","{'Intercept': 19.452818781580415, 'bg_type[T.RBG]': 1.337395406279761, 'Group Var': 0.27107253380330665}","{'Intercept': 20.160983509533693, 'glucose_tolerance[T.impaired]': 0.010095962287530489, 'glucose_tolerance[T.normal]': -0.2225750297858416, 'Group Var': 2.7893958112222183e-10}","{'Intercept': 19.492285806393834, 'glucose_tolerance[T.impaired]': 0.010095962287517156, 'glucose_tolerance[T.normal]': -0.22257502978585728, 'bg_type[T.RBG]': 1.337395406279757, 'Group Var': 0.19496314638533632}"
224,unknown_86459094_7746,,,,,,,True,True,True,True,-20.86472906410556,-23.650802251846883,-29.087241187334186,-21.558781404352274,"{'Intercept': 19.38596507514791, 'glucose_tolerance[T.impaired]': -0.20207099408499052, 'glucose_tolerance[T.normal]': -0.32999944390761893, 'bg_type[T.RBG]': 0.37684290599839076, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.027120757981314983, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.22262715615721487, 'Group Var': 0.28687254059029876}","{'Intercept': 19.21892968932389, 'bg_type[T.RBG]': 0.3458778537575976, 'Group Var': 0.5036318405402604}","{'Intercept': 19.57438652814711, 'glucose_tolerance[T.impaired]': -0.1885106150943394, 'glucose_tolerance[T.normal]': -0.4413130219862329, 'Group Var': 0.159751878321951}","{'Intercept': 19.4014476012683, 'glucose_tolerance[T.impaired]': -0.18851061509432784, 'glucose_tolerance[T.normal]': -0.4413130219862265, 'bg_type[T.RBG]': 0.34587785375759766, 'Group Var': 0.27445470773176867}"
225,unknown_76654108_7753,,,,,,,True,True,True,True,-37.56090154663521,-42.33506547420207,-69.7703051370773,-39.23734006933152,"{'Intercept': 17.79700804268716, 'glucose_tolerance[T.impaired]': -0.1756525541395197, 'glucose_tolerance[T.normal]': -0.2162102256102671, 'bg_type[T.RBG]': 1.4465516632032656, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1746077773152957, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.6115525544278498, 'Group Var': 0.02868899125784683}","{'Intercept': 17.66593972049534, 'bg_type[T.RBG]': 1.2369372636600473, 'Group Var': 0.1727898650886224}","{'Intercept': 18.5202838742888, 'glucose_tolerance[T.impaired]': -0.26295644279717445, 'glucose_tolerance[T.normal]': -0.5219865028241967, 'Group Var': 2.4070901243979137e-10}","{'Intercept': 17.901815242458756, 'glucose_tolerance[T.impaired]': -0.2629564427971585, 'glucose_tolerance[T.normal]': -0.5219865028241824, 'bg_type[T.RBG]': 1.2369372636600504, 'Group Var': 0.01601863460791189}"
226,unknown_60248352_7764,,,,,,,True,True,True,True,-61.67006735325897,-66.00742050545803,-64.93494892868965,-64.92520534446744,"{'Intercept': 18.363672301069347, 'glucose_tolerance[T.impaired]': 0.18734793702540292, 'glucose_tolerance[T.normal]': -0.21795551824351786, 'bg_type[T.RBG]': 0.11270090100887117, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.09002415556571904, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.8968403169093202, 'Group Var': 1.3420626625458272}","{'Intercept': 18.413755165933324, 'bg_type[T.RBG]': -0.021655084590133804, 'Group Var': 1.477906037895294}","{'Intercept': 18.420022751573793, 'glucose_tolerance[T.impaired]': 0.23236001480824414, 'glucose_tolerance[T.normal]': -0.6663756766982123, 'Group Var': 1.157366758418161}","{'Intercept': 18.430850293868833, 'glucose_tolerance[T.impaired]': 0.23236001480826346, 'glucose_tolerance[T.normal]': -0.6663756766981751, 'bg_type[T.RBG]': -0.02165508459013286, 'Group Var': 1.157882883808122}"
227,PI_180_205_88353546_7765,,,,,,,True,True,True,True,-1.6056169131324367,-2.4280351528123987,-9.30333854776758,-2.3170389611170066,"{'Intercept': 23.05227940765422, 'glucose_tolerance[T.impaired]': 0.0693831831030858, 'glucose_tolerance[T.normal]': 0.11225463083408407, 'bg_type[T.RBG]': 0.3751608139947522, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.16657507242097308, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.1714970513865842, 'Group Var': 1.0107042717477166e-10}","{'Intercept': 23.109421925372583, 'bg_type[T.RBG]': 0.25757386750694894, 'Group Var': 1.2042972547558367e-10}","{'Intercept': 23.23985981465163, 'glucose_tolerance[T.impaired]': -0.01390435310743284, 'glucose_tolerance[T.normal]': 0.026506105140753997, 'Group Var': 1.7391474378500138e-10}","{'Intercept': 23.11107288089815, 'glucose_tolerance[T.impaired]': -0.013904353107430333, 'glucose_tolerance[T.normal]': 0.026506105140757928, 'bg_type[T.RBG]': 0.2575738675069564, 'Group Var': 5.113175739149892e-10}"
228,AlkenylDG_P386_62551947_7766,,,,,,,True,True,True,True,1.9623516038715962,0.9458417703360595,-2.28523046716559,1.0303426187490885,"{'Intercept': 22.088439349600556, 'glucose_tolerance[T.impaired]': 0.10556153952166558, 'glucose_tolerance[T.normal]': 0.09410687905867254, 'bg_type[T.RBG]': 0.28199684584169965, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1921142378113745, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.11661804451594611, 'Group Var': 1.4764275654531167e-10}","{'Intercept': 22.160041495173115, 'bg_type[T.RBG]': 0.16261611803283813, 'Group Var': 1.003059116073332e-10}","{'Intercept': 22.22943777252143, 'glucose_tolerance[T.impaired]': 0.009504420615956955, 'glucose_tolerance[T.normal]': 0.03579785680067467, 'Group Var': 1.5617235229876459e-10}","{'Intercept': 22.148129713504996, 'glucose_tolerance[T.impaired]': 0.009504420615966711, 'glucose_tolerance[T.normal]': 0.03579785680068717, 'bg_type[T.RBG]': 0.16261611803283813, 'Group Var': 1.5994316915698446e-10}"
229,unknown_96553827_7767,,,,,,,True,True,True,True,1.2689744802034113,0.13737898646239444,-7.840105979991151,0.4956981287203206,"{'Intercept': 19.300032430032353, 'glucose_tolerance[T.impaired]': 0.027057360881514152, 'glucose_tolerance[T.normal]': 0.02998075015626866, 'bg_type[T.RBG]': 0.38589717710681865, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1755721149856054, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.13238493944076035, 'Group Var': 3.3529797538314065e-10}","{'Intercept': 19.31955726050435, 'bg_type[T.RBG]': 0.27163413172586404, 'Group Var': 2.0230006594200579e-10}","{'Intercept': 19.492981018585777, 'glucose_tolerance[T.impaired]': -0.06072869661131144, 'glucose_tolerance[T.normal]': -0.03621171956413373, 'Group Var': 2.790780598276959e-10}","{'Intercept': 19.35716395272281, 'glucose_tolerance[T.impaired]': -0.0607286966112786, 'glucose_tolerance[T.normal]': -0.036211719564106105, 'bg_type[T.RBG]': 0.2716341317258714, 'Group Var': 3.405964928243032e-10}"
230,PC_387_80455353_7784,,,,,,,True,False,True,True,-33.27500699864329,-41.93062793454162,-49.120991421181785,-38.20663929500857,"{'Intercept': 21.29826717944405, 'glucose_tolerance[T.impaired]': 0.042076201733754974, 'glucose_tolerance[T.normal]': -0.05985274879945509, 'bg_type[T.RBG]': 0.09753383091488245, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.6305859139370628, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': 0.9658941335102856, 'Group Var': 3.5280177788446727e-09}","{'Intercept': 21.307334730551027, 'bg_type[T.RBG]': 0.6060056145854789, 'Group Var': 0.04500254523487255}","{'Intercept': 21.347034094901467, 'glucose_tolerance[T.impaired]': 0.3573691587023118, 'glucose_tolerance[T.normal]': 0.42309431795571284, 'Group Var': 3.8085095053224024e-10}","{'Intercept': 21.04403128760871, 'glucose_tolerance[T.impaired]': 0.3573691587023177, 'glucose_tolerance[T.normal]': 0.42309431795571445, 'bg_type[T.RBG]': 0.6060056145855013, 'Group Var': 7.165951426077868e-10}"
231,PC_O344_73854266_7817,,,,,,,True,True,False,True,-52.71411885207284,-56.82862085543586,-116.14488284638306,-53.532212174065464,"{'Intercept': 16.304576940854304, 'glucose_tolerance[T.impaired]': 0.1062856812372126, 'glucose_tolerance[T.normal]': -0.45662009028472883, 'bg_type[T.RBG]': 3.43131281194172, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.42581444871453233, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.40152773183374985, 'Group Var': 0.019814620299882908}","{'Intercept': 16.26639576341598, 'bg_type[T.RBG]': 3.138100041217694, 'Group Var': 0.18225412692724316}","{'Intercept': 18.020233346825194, 'glucose_tolerance[T.impaired]': -0.1066215431200808, 'glucose_tolerance[T.normal]': -0.6573839562016325, 'Group Var': 0.00017306187421943338}","{'Intercept': 16.451183326216338, 'glucose_tolerance[T.impaired]': -0.10662154312007695, 'glucose_tolerance[T.normal]': -0.6573839562016256, 'bg_type[T.RBG]': 3.138100041217694, 'Group Var': 0.013801476665538492}"
232,PC_387_86255981_7836,,,,,,,True,True,False,True,-35.28882755300641,-35.55183455765787,-36.72537130351547,-35.46683048435007,"{'Intercept': 20.64791354685955, 'glucose_tolerance[T.impaired]': 0.0781160747356608, 'glucose_tolerance[T.normal]': -0.05207512928386742, 'bg_type[T.RBG]': -0.08511994683877033, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1383755500485878, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.026787392329475017, 'Group Var': 0.10800202973401204}","{'Intercept': 20.676556558370606, 'bg_type[T.RBG]': -0.1596652003289515, 'Group Var': 0.11071541853901502}","{'Intercept': 20.605353573440155, 'glucose_tolerance[T.impaired]': 0.008928299711374509, 'glucose_tolerance[T.normal]': -0.06546882544860058, 'Group Var': 0.027736906105198147}","{'Intercept': 20.68518617360464, 'glucose_tolerance[T.impaired]': 0.008928299711367674, 'glucose_tolerance[T.normal]': -0.06546882544860594, 'bg_type[T.RBG]': -0.15966520032895165, 'Group Var': 0.10605329764369914}"
233,unknown_84660175_7865,,,,,,,True,True,False,True,-34.65042145531318,-38.01564315002439,-84.3207209572228,-35.756650697180916,"{'Intercept': 18.56141168317466, 'glucose_tolerance[T.impaired]': -0.06844133635295481, 'glucose_tolerance[T.normal]': -0.11969073747827542, 'bg_type[T.RBG]': 1.9333850974401017, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.1425253493014764, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.4772948556953359, 'Group Var': 1.148409762063821e-09}","{'Intercept': 18.503252867502525, 'bg_type[T.RBG]': 1.7666634516503068, 'Group Var': 0.026800170340103218}","{'Intercept': 19.52810423189473, 'glucose_tolerance[T.impaired]': -0.1397040110037103, 'glucose_tolerance[T.normal]': -0.35833816532596624, 'Group Var': 0.00010011422304215789}","{'Intercept': 18.644772506069554, 'glucose_tolerance[T.impaired]': -0.13970401100368085, 'glucose_tolerance[T.normal]': -0.3583381653259345, 'bg_type[T.RBG]': 1.766663451650303, 'Group Var': 7.894575759889757e-10}"
234,PI_170_204_87153583_7877,,,,,,,True,True,True,True,-8.47607864365115,-9.344441340020026,-12.950544658988392,-8.694597394042106,"{'Intercept': 21.35531373489638, 'glucose_tolerance[T.impaired]': -0.07865566608411047, 'glucose_tolerance[T.normal]': 0.05987194472198841, 'bg_type[T.RBG]': 0.2496816069396584, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.012162207237278906, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.12601226409733418, 'Group Var': 1.7485312412601961e-09}","{'Intercept': 21.327960290798725, 'bg_type[T.RBG]': 0.2183980505015445, 'Group Var': 0.012694497332287124}","{'Intercept': 21.480154538366236, 'glucose_tolerance[T.impaired]': -0.0847367697027782, 'glucose_tolerance[T.normal]': -0.0031341873267097496, 'Group Var': 5.647546465587496e-10}","{'Intercept': 21.370955513115415, 'glucose_tolerance[T.impaired]': -0.08473676970273863, 'glucose_tolerance[T.normal]': -0.003134187326671453, 'bg_type[T.RBG]': 0.21839805050155217, 'Group Var': 2.5184884344290825e-08}"
235,unknown_61351947_7877,,,,,,,False,True,True,False,-9.317321205759185,-10.423001545029834,-12.055753648259312,-10.469170544718125,"{'Intercept': 20.238077495785575, 'glucose_tolerance[T.impaired]': -0.051065576459582124, 'glucose_tolerance[T.normal]': 0.14209558625962332, 'bg_type[T.RBG]': 0.14705327363525278, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': 0.06498768400965402, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.19199432306482528, 'Group Var': 0.10809962626812289}","{'Intercept': 20.24096382480771, 'bg_type[T.RBG]': 0.14114825102711473, 'Group Var': 0.11441285008168173}","{'Intercept': 20.31160413260321, 'glucose_tolerance[T.impaired]': -0.018571734454761128, 'glucose_tolerance[T.normal]': 0.04609842472720335, 'Group Var': 0.0483192363203856}","{'Intercept': 20.24103000708964, 'glucose_tolerance[T.impaired]': -0.018571734454744204, 'glucose_tolerance[T.normal]': 0.046098424727219464, 'bg_type[T.RBG]': 0.14114825102711093, 'Group Var': 0.16825836073367362}"
236,PC_182_226_83057001_7881,,,,,,,True,True,True,True,-19.19150288199829,-23.290303321951953,-51.53085768074264,-20.32797999997736,"{'Intercept': 22.492020365288187, 'glucose_tolerance[T.impaired]': -0.034615188854835645, 'glucose_tolerance[T.normal]': -0.30214231545331305, 'bg_type[T.RBG]': 1.0528257916092754, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.15117561972394092, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.3539147667763492, 'Group Var': 0.20532841959461623}","{'Intercept': 22.4142843077701, 'bg_type[T.RBG]': 0.9064550283920422, 'Group Var': 0.4761635025124888}","{'Intercept': 23.01843326109282, 'glucose_tolerance[T.impaired]': -0.11020299871679723, 'glucose_tolerance[T.normal]': -0.4790996988414717, 'Group Var': 5.976833808611372e-10}","{'Intercept': 22.5652057468968, 'glucose_tolerance[T.impaired]': -0.11020299871679788, 'glucose_tolerance[T.normal]': -0.47909969884147663, 'bg_type[T.RBG]': 0.9064550283920425, 'Group Var': 0.1887980665056309}"
237,unknown_74254089_7885,,,,,,,True,True,True,True,-49.30784861921278,-52.214450140190834,-104.05914010334088,-51.13406734336418,"{'Intercept': 18.310264980073796, 'glucose_tolerance[T.impaired]': -0.040761706522222434, 'glucose_tolerance[T.normal]': 0.08881359647188204, 'bg_type[T.RBG]': 2.795912390646822, 'glucose_tolerance[T.impaired]:bg_type[T.RBG]': -0.2827921653944411, 'glucose_tolerance[T.normal]:bg_type[T.RBG]': -0.794486625237921, 'Group Var': 2.8470520806601626e-07}","{'Intercept': 18.30764684610706, 'bg_type[T.RBG]': 2.495618982902029, 'Group Var': 0.025203527676989478}","{'Intercept': 19.708221175397203, 'glucose_tolerance[T.impaired]': -0.18215778921943412, 'glucose_tolerance[T.normal]': -0.30842971614707027, 'Group Var': 4.892046777816086e-05}","{'Intercept': 18.460411683946216, 'glucose_tolerance[T.impaired]': -0.1821577892194552, 'glucose_tolerance[T.normal]': -0.30842971614708675, 'bg_type[T.RBG]': 2.495618982902019, 'Group Var': 2.264327848054871e-08}"
