unique_identifier,Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210405_10wk_FBG.raw (F27),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210322_8wk_FBG.raw (F9),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210402_9wk_FBG.raw (F49),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210325_8wk_RBG.raw (F4),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210410_10wk_FBG.raw (F39),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210406_9wk_RBG.raw (F44),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210413_10wk_RBG.raw (F52),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210405_10wk_FBG.raw (F33),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210401_9wk_RBG.raw (F6),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210402_9wk_FBG.raw (F55),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210408_10wk_RBG.raw (F16),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210330_8wk_RBG.raw (F36),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210405_10wk_FBG.raw (F21),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210413_10wk_RBG.raw (F58),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210329_9wk_FBG.raw (F25),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210402_9wk_FBG.raw (F43),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210322_8wk_FBG.raw (F17),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210413_10wk_RBG.raw (F40),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210329_9wk_FBG.raw (F31),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210325_8wk_RBG.raw (F24),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210322_8wk_FBG.raw (F3),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210406_9wk_RBG.raw (F50),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210405_10wk_FBG.raw (F7),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210408_10wk_RBG.raw (F34),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210401_9wk_RBG.raw (F20),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210406_9wk_RBG.raw (F38),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210410_10wk_FBG.raw (F57),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210327_8wk_FBG.raw (F47),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210325_8wk_RBG.raw (F18),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210413_10wk_RBG.raw (F64),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC2.raw (F12),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210401_9wk_RBG.raw (F26),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210327_8wk_FBG.raw (F41),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210405_10wk_FBG.raw (F15),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210330_8wk_RBG.raw (F60),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210408_10wk_RBG.raw (F22),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210329_9wk_FBG.raw (F5),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210401_9wk_RBG.raw (F32),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210408_10wk_RBG.raw (F28),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210402_9wk_FBG.raw (F37),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210402_9wk_FBG.raw (F61),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210406_9wk_RBG.raw (F62),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210410_10wk_FBG.raw (F51),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210327_8wk_FBG.raw (F53),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210327_8wk_FBG.raw (F59),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210322_8wk_FBG.raw (F29),20210729_AJ_Toh_RatBloodGlucose_T1060M_20210408_10wk_RBG.raw (F8),20210729_AJ_Toh_RatBloodGlucose_T1076M_20210322_8wk_FBG.raw (F23),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210406_9wk_RBG.raw (F56),20210729_AJ_Toh_RatBloodGlucose_T1091M_20210327_8wk_FBG.raw (F35),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210410_10wk_FBG.raw (F45),20210729_AJ_Toh_RatBloodGlucose_T1082M_20210325_8wk_RBG.raw (F30),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210325_8wk_RBG.raw (F10),20210729_AJ_Toh_RatBloodGlucose_T1102M_20210410_10wk_FBG.raw (F63),20210729_AJ_Toh_RatBloodGlucose_T1093M_20210330_8wk_RBG.raw (F48),20210729_AJ_Toh_RatBloodGlucose_T1074M_20210329_9wk_FBG.raw (F19),20210729_AJ_Toh_RatBloodGlucose_T1062M_20210401_9wk_RBG.raw (F14),20210729_AJ_Toh_RatBloodGlucose_T1101M_20210330_8wk_RBG.raw (F54),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210330_8wk_RBG.raw (F42),20210729_AJ_Toh_RatBloodGlucose_T1092M_20210413_10wk_RBG.raw (F46),qc_rsd,qc123_rsd,data_rsd,is_id,sample_mean,blank_mean,blank_max,sample_blank_diff,sample_maxblank_diff
8.236_840.623_unknown,8.236,840.62268,+,24.730055951885905,unknown,unknown,37,13.893408724922313,12.875890699049314,20.994025125193552,22.07328485826894,13.077342946792106,12.682594619585778,12.771269747770916,21.036825862600754,20.911291321904336,21.50496974132936,23.996134656425237,20.777486297710574,23.6138011658482,23.886077439065733,21.08162117418696,23.86547162549486,21.301208500917785,23.8508665955448,23.13478046456581,21.268955840648978,24.730055951885905,21.49721516445805,21.086006290091763,23.138896179067338,22.78919553319752,21.158555525368815,24.498201752686555,20.823586206616767,23.716683825260112,20.86545008252644,24.486170978281578,24.217957324999276,23.504490167677577,21.03650883364964,20.80113327125177,23.22610914123154,24.214762584393753,21.15454019656198,24.243513666033987,21.01294092777652,21.636195025449798,24.430652319671623,24.194972574832615,21.23347602179857,23.95387455261842,24.12781020153089,23.734502422832737,21.429551807545018,24.065343650365133,21.15965374059329,20.91769500254041,21.60471072546088,20.561308601232266,23.923953367983607,21.877315319287625,24.484039786265985,20.14644079612547,20.63982998541828,23.360511763442215,24.31053863027578,21.955231100174085,23.8832449060038,21.533889249191073,24.11194811157264,24.244183589614217,23.598047363574587,23.312353106255618,0.030057056058124768,0.027202484448568095,0.0642855943240984,False,22.61437896684862,13.384649711985814,13.893408724922313,9.229729254862805,8.720970241926306
8.239_782.57_PC 18:2_18:2,8.239,782.56964,+,28.513068044853593,PC 18:2_18:2,PC,122,14.127235709090572,13.10971768275402,24.86919453874335,26.185744962817548,13.311169930643313,12.916421603317968,13.216031930332194,24.97628015508039,24.836954440890473,25.549508221559837,27.67169029060034,25.058566279983395,27.26758056737728,27.61591458893542,25.07343332758178,27.820550433979193,25.235164294584916,27.783665643009346,26.95228896846402,25.37315832312116,28.513068044853593,25.82772856857975,24.381274306723377,26.93620327059787,26.753819061518072,24.821393921852582,28.067213875985445,24.681446307409953,27.291518693850293,24.97310226321832,28.237231506582564,27.95529442172863,27.477277506035897,25.085778088235646,24.91889163268814,26.99548695444252,28.01884607264991,25.247468656743546,28.25148202255754,24.95727221525055,25.62721176081687,27.89774566903453,27.794940606543623,25.200910416088036,27.86202402279671,27.82211231787828,27.45681139563604,25.33469893305164,27.81600446152257,24.966165784439017,24.291506569678848,25.471274833961132,24.759655054684984,27.669318750765086,25.650090336859698,27.970599245918184,24.30595709453007,24.779286734860637,27.24970535906015,27.89994209136618,25.70486508702415,27.61776954040737,25.41534613623991,27.858406083709863,27.934289144867247,27.268887354689113,27.091879650974565,0.025798953320671506,0.026650586186324394,0.05115565121081402,True,26.45539928940127,13.618476695922297,14.127235709090572,12.836922593478974,12.328163580310699
8.251_823.562_unknown,8.251,823.5625,-,22.665469560689434,unknown,unknown,36,12.996311219668359,13.051506172949995,18.08530268054662,20.739567928733628,13.991505234792198,13.076985617158568,13.243034859509452,19.180192988943077,20.10001702648103,20.610086012262375,22.64116825088154,20.508998321051156,22.149291195815238,22.628364255161863,20.05013659274456,22.12395922613159,20.61205255108795,22.474111378719194,21.614329413972058,20.173770027383007,22.665469560689434,20.686245806850664,20.329859112123483,21.450734092939346,21.730249117382964,19.238398980557402,22.000710827473224,19.766962162214757,21.73381843184317,19.747532563456012,22.532919719535787,22.101419262924434,22.151628205120346,20.49613972137191,19.894066148099306,21.619888378962898,22.21459298028382,20.35505592876495,22.12947838891154,20.096524304914656,20.519007189925215,22.284773360027856,22.372299344409544,20.414187086417385,22.01171098182046,22.23689204784955,21.56495408712974,20.42397482354105,22.20160481833862,20.536007288383153,20.276769990255257,20.554251550262908,20.001303659621776,21.98397207108607,20.472912792652323,22.392108630054402,19.406675734592188,19.983767030763953,21.8098517347246,22.323344303076297,20.886697052115174,22.14889726201472,20.066616277482915,22.11343446869826,22.26107167608433,21.77681751028001,21.876609271390723,0.013232438557815905,0.07271305896501008,0.04864617726587948,False,21.211811382967557,13.023908696309178,13.051506172949995,8.18790268665838,8.160305210017562
8.256_922.581_unknown,8.256,922.58136,-,21.77767395132937,unknown,unknown,30,13.02903266737482,13.084227620543674,18.82097103122587,19.3526272974682,14.024226682375039,13.109707064855725,13.275756307180442,18.57890022844111,18.15951482343341,18.68976414862206,20.7752271266874,18.463409733383322,20.751755721797764,21.050445489058777,17.889535208491335,20.80356678210969,18.512487901956312,21.22412686086511,20.970947383765935,18.43853451289148,20.836723838490688,19.105801875204964,18.370283599426692,20.351825783616068,20.728045432651236,18.159715770844624,21.319265548886495,17.76393125608704,20.954069280717576,17.716859730747135,21.77767395132937,21.519389168651507,21.05669846336262,18.435588310297202,18.552314327264032,21.13853316842026,21.026834015768866,18.854878099814943,21.46565961161716,18.492537579326925,18.852768535205332,21.517605836834473,21.3654299293884,18.903822700696274,21.421461118855273,21.55112330525983,20.774019109413505,18.894811953369715,21.620751150445813,18.929070684144964,18.820245541770863,18.91442579499906,18.196410044841755,21.319599610757468,18.97030776376123,21.690449402106438,18.27553618620053,18.473961899104953,20.95928924642679,21.37518185235978,19.299716356992597,21.090427956229657,18.8847509289447,21.26783843893002,21.484874903708427,20.979059922385282,21.121762126767674,0.018423701277069392,0.015657807954171998,0.06823415827171114,False,19.948159117232162,13.056630143959246,13.084227620543674,6.891528973272916,6.863931496688489
8.258_804.551_unknown,8.258,804.55109,+,24.30307784098927,unknown,unknown,12,13.397825779152281,13.058381947578336,20.816144400989593,21.508897142070737,13.259834195476202,12.865085868138076,12.905953996285184,20.793566581841056,20.53826883067109,21.17867545443832,23.339378624664946,20.458386889754806,23.24487579275911,23.431835828295114,20.10249099829629,23.31277748295469,20.788601675497816,23.559197227766443,23.027688287529443,20.84546738767171,24.30307784098927,21.256289943389746,20.623785303460252,22.419498809449188,23.26083903499628,20.202879045534527,23.515759733944837,20.158254832618564,23.209823265950813,20.45526874299655,24.041831346611822,23.81320153426795,23.260245878568558,20.40227384116574,20.39852846068734,23.35442471963381,24.005246123920017,21.008696112865643,23.779285690817286,20.673258080731667,21.002298304672227,23.731803536334745,23.713652676722493,20.737223587221642,23.538685261016663,23.860149336931848,22.95650561699303,20.961718239590507,23.758416526920456,21.007585856669788,20.553426118163035,21.273188787418327,20.015987635099137,23.63743265291072,21.211136318293104,23.63508411473415,20.116398259841894,20.7233219444438,23.29931915298034,23.626315415304603,21.243297558020416,23.35567399833778,20.897415080655243,23.745456948997028,23.78991018516419,23.31822582021417,23.36406655145763,0.01663760869937517,0.01693792336482882,0.0656966008363512,False,22.197289581497493,13.228103863365309,13.397825779152281,8.969185718132184,8.799463802345212
8.261_768.555_PC 35:4,8.261,768.55469,+,22.44826959345805,PC 35:4,PC,52,14.412902897721539,13.39538487253144,20.94322986455337,21.909835506656854,13.596837119302737,13.202088792430382,13.242956920549826,21.140759082230424,20.983305122613174,21.267226316268133,20.58720288109783,21.065427079719598,20.449116969255524,21.223038179316248,21.467465296181572,20.715995759179467,21.88252656467568,20.945362636692902,19.896131758426268,21.251289511780996,21.424781250010028,22.216923094785336,21.641965485969386,21.165919104917187,19.82347147428711,21.107606694792022,21.300696706548287,20.84456874111241,20.623168711198197,21.336885742787576,21.038228800105795,20.282529940483595,20.543906744822504,21.58435861414078,21.023784565040152,20.730818847256486,20.652011871323314,21.16720306462071,21.481016151111373,21.209673796600686,21.801405022354658,20.857893712485804,20.904190173692296,21.627142079258935,20.539015577161422,20.775455606542597,20.98701171538061,21.788366661505968,20.96845596506538,21.238374004946593,21.55127352383428,21.971866193277993,21.200763401320565,20.616150625309444,21.571698918207765,21.055526960298366,20.023487863337813,20.94609974768901,20.072840323494272,20.75285895501662,22.44826959345805,20.544668672218236,21.474467062222676,20.76980637351026,21.20860955451184,20.33612515396916,20.343436617168948,0.02438052629007866,0.023709522869248507,0.02585497421959004,True,21.040827110276503,13.90414388512649,14.412902897721539,7.136683225150012,6.627924212554964
8.327_740.561_Plasmanyl-PC O-34:4,8.327,740.56061,+,22.340050158730296,Plasmanyl-PC O-34:4,Plasmanyl-PC,26,13.491033373889678,13.82864855004731,18.092678045774637,19.48158945002965,13.669359416003227,13.283989396184863,13.46339258594925,19.629523267127137,18.311304033691837,18.440383725220475,21.05423204727079,18.340480628341396,20.972929706933563,21.23369853512334,19.637971582755164,21.235054806743655,19.310111739020705,21.419276157979002,20.974559184962963,18.142297980722145,22.340050158730296,20.14881213417111,19.248187093175993,20.104594808183172,20.388285274364204,19.19846541928176,21.86525320310757,17.9539345786888,20.87102148029826,18.817918136262282,21.92969579989625,21.190158738751578,20.769051870752765,19.179282992596974,17.520916068886958,20.704816946297463,21.64853409905956,19.33853628322034,21.528543812796606,18.613658843700765,19.95048323051161,21.970249120439835,21.594831566229093,19.226942302197106,21.30730445254027,21.752975326461616,20.44435136771609,19.821009398671034,21.79606944461738,17.566885033143272,18.78074831568412,20.01425112033382,18.550426496102947,21.410106031029787,19.62883596942695,21.784975942217176,16.205704413775987,18.167393374366704,20.627056070266956,21.73818000033904,20.78082154433494,21.16623178689592,17.786807425378942,21.772991651461904,21.243526552745173,20.879892466486623,21.003299022212172,0.005211413534110912,0.04026940665733281,0.07097615817139864,True,20.150564842728365,13.659840961968495,13.82864855004731,6.4907238807598695,6.321916292681054
8.34_810.531_unknown,8.34,810.53125,-,21.878877508383724,unknown,unknown,11,13.579291075628458,13.592816717784526,17.086115081534505,19.898333590417263,14.544901221758801,13.659205758210973,13.631323038185833,15.341476092848486,18.402186853647564,18.150523603000185,19.53486031678152,18.55867515343251,18.5920984489476,17.592189667862304,19.035058898589316,17.10637499680206,21.663701756537833,18.85305199543758,20.375671623665596,18.003021698483646,20.499153053226173,20.644977166885095,18.381626167283414,18.191039906882757,19.807953885413227,18.625742915104357,17.191754074099798,19.098197804121053,17.8426832265186,18.977796418146628,18.446089448188715,19.439548036073443,21.878877508383724,18.985695031239867,19.182723089824755,19.39552671647881,18.98961179597622,19.33787081942334,18.20274777709865,18.58711388996574,16.857319815241766,18.11079104799109,17.480021045760758,20.71204290252784,19.476566258297044,19.06035809331304,19.834849027683898,18.2335526553839,20.434727601045722,19.585471589734805,19.493569176193745,18.3060927809584,19.240813564774214,19.211128784914205,19.254784358082123,19.46640129744454,19.00436894252518,21.183270007092077,18.530713942235792,19.23843022751697,19.610606255553986,19.84728392824525,19.17680007342974,18.828618854287928,17.26223157671764,18.65255623550523,20.797979392978046,0.02020108886337691,0.07928264999696542,0.06137411415845525,False,18.99678282119676,13.586053896706492,13.592816717784526,5.410728924490268,5.403966103412234
8.341_861.551_PI 18:2_18:0,8.341,861.55145,-,26.32205583994829,PI 18:2_18:0,PI,62,13.285782740904846,13.29984880478247,22.912430626591235,24.230098284300134,14.251933308099398,13.366237845541368,13.338355123710011,23.63753742124528,23.041092977620064,23.990289906537942,25.75618664686354,23.7713036328019,26.08212958403665,25.768880706794647,23.922979684956854,26.090454560169597,23.86862798647683,25.903892156078424,25.60389298511677,24.036658579130293,26.19196949551275,24.520576969997798,23.82428901179034,25.14050521310863,25.30765925763846,23.634484064085466,26.088714754300167,23.471278422767107,25.95113999778356,23.619630632827377,26.026500165074637,26.111161353462112,25.480431469021287,23.55972876756762,23.650214373116178,25.408363619034503,25.779315855006484,23.520335212142466,26.32205583994829,23.645782221946,23.825492488260668,26.293197705640498,26.08301519291968,23.827554105027154,25.904634974646658,26.06175966950337,25.699998408432986,23.63695322735716,25.927227776005207,24.00831382609939,23.497772557549187,23.78461779785984,23.4851993851622,25.614747455424357,24.27988971155456,26.285590132232564,23.20480485957424,23.577088888100718,25.556960271185545,26.018413286740135,24.200077808793388,25.84931891289451,23.722207002705424,25.837966108136524,25.830876023365207,25.6087010790224,25.44413213657045,0.021020889010185555,0.027998709092420845,0.04422697293560508,True,24.863242905245393,13.292815772843658,13.29984880478247,11.570427132401734,11.563394100462922
8.341_603.535_unknown,8.341,603.53534,+,25.294891660801333,unknown,unknown,62,13.510093631085452,13.847708807431598,21.697821031519368,23.307512168180107,14.290417402638498,13.303049653595158,13.48245284344485,22.493712136999523,22.36425238867719,23.31836970208829,24.829612095568088,23.046900875405548,25.123102312205443,24.945775687410446,23.281040334331436,25.134718976843214,23.107613296750465,25.033184329535683,24.657177382515375,23.175568814433017,25.294891660801333,23.707117319796865,23.019728475798885,24.254706346589174,24.508322175530477,22.77989261208533,25.163482022967735,22.562693072582583,25.054931538888155,22.755467424827792,25.071624849051737,25.17812048692113,24.983293487682896,22.628833057737264,22.764333909048826,24.50383144407345,24.831671590188567,22.46651424212216,25.184559981231907,22.861736188347702,22.91716031495367,25.198299007687083,25.18212967013447,23.066754599085762,24.604736298810458,24.92144233965781,24.669863408255207,22.83089828130802,24.785321064193305,23.19691485517578,22.697808554148803,22.89278352773098,22.723892993665746,24.772732786274787,23.55237276932966,25.240878071346618,22.61335261150053,22.89167287277604,24.596857234083416,25.09104355170005,23.44709764112274,25.105923126556345,23.030153773048955,24.993277120840585,25.03088753048676,24.715642849174746,24.55212668487928,0.02598309054785513,0.03579787144912602,0.04326060231247348,False,23.990146729282753,13.678901219258524,13.847708807431598,10.311245510024229,10.142437921851155
8.348_719.571_unknown,8.348,719.57086,+,21.109862474044906,unknown,unknown,31,13.325711394903587,13.260799628464751,18.57968508885597,20.336773868473788,13.50403743696645,13.118667417179424,13.29807060765617,19.20838524729523,18.923971053497688,19.40753461464282,19.793654170857895,19.55535863302191,20.19442668354438,20.236132340581033,20.0017923105048,20.29850845093869,20.067424819060406,20.37178418506707,19.70572032257848,19.9486452214625,20.683581083179707,20.08882280877371,19.66678399618827,20.160369390452423,19.065683441650457,19.626855508496625,20.181359155795054,19.16353961992896,19.699798197363503,19.599270934813458,20.40852116001504,20.378554083895544,19.868427605478857,19.82399034831082,19.424350497054952,19.632319124495268,20.30692137581427,18.12573897901936,20.069604532005126,20.01739695578078,19.99326985276355,20.326019416174184,20.478796043056537,19.929909724820273,19.941185514754167,20.066723192066622,21.109862474044906,19.676216484808755,19.820351630881856,19.637722655956775,19.670293171820994,19.892936608877196,19.561670434019184,20.36403581709173,19.763961470356392,20.504101477034965,19.53337559230678,19.880314914800795,19.712944000820972,20.55401395939149,19.933712299068183,20.186096010443872,19.64308729103518,20.691149228405067,20.749765309342898,20.212938273140146,20.045752222472146,0.08129670414267663,0.061416046752152356,0.024436065100440496,False,19.92642386535535,13.293255511684169,13.325711394903587,6.633168353671181,6.600712470451763
8.398_790.575_unknown,8.398,790.57477,+,22.719376790660174,unknown,unknown,28,14.258174582039507,15.124638968796262,18.949710528456475,19.942948843764885,14.177548976842557,13.79664544902134,14.134394693534583,20.94987877576874,19.09750163181576,19.25293736187823,20.613418190405554,19.756244090442227,21.490897544249393,19.805381042022695,20.018956799544398,22.467274054600452,20.375678885926803,21.33928586658465,20.6611415207379,19.593761417926466,22.719376790660174,20.746390157139498,20.280870707613115,19.664081854151828,20.293690601253246,21.215998466719498,21.368842907747425,19.575936183126956,20.43805243849644,19.4714895890921,21.584482420380308,20.893517210350854,19.94926483109388,21.59658482061933,18.702390367113566,20.29845707900745,21.778928383782496,19.747344078644502,21.273762144846057,21.58645874800557,19.84986014059623,21.77825231088108,21.23182711510431,20.462157685711293,21.85818241868457,21.204296158013403,20.995886219473437,19.686304161720965,20.571737643737983,19.107164388665616,19.3309786439213,20.233491317010245,19.203915232892186,20.98502428371191,19.85811463345927,21.445650483916573,18.858743549913495,19.999449747149082,20.229462128865087,21.40660799681766,20.529927104118613,20.88686887765303,20.1639645980957,20.81208452032834,21.128063487030616,20.13649603137295,20.307179185223976,0.006969636435760931,0.02691763078693711,0.04381645072460443,False,20.51449945043028,14.691406775417885,15.124638968796262,5.8230926750123935,5.389860481634017
8.402_1028.587_unknown,8.402,1028.58679,-,20.550036706049227,unknown,unknown,27,13.652720211449985,13.623530286336491,20.34370249923179,20.46988790049207,14.62198529924571,13.689919327331774,13.662036606452101,20.248321520189243,19.94801895710382,19.700759780688685,19.305154049817588,20.0523661961615,19.658020137290045,19.59258710220798,20.043915950531275,19.50781529319965,20.252661802694647,19.69502747552308,19.65213351030046,20.131082693665327,19.57469289277377,20.202674184862527,20.362617766289837,19.728926548325795,19.550533933019963,20.24822970100416,19.061521620611753,20.08374143304689,19.827711749579233,20.0021443899962,19.63251253773095,19.68138362199136,19.601757705537995,20.015215311258792,20.184777079930353,19.650269440895894,19.494757149979904,20.014152267830905,19.381824663249223,20.31818156975,20.082708173819135,19.68743384892208,19.613825835037336,20.120359885813173,19.567835979750967,19.4403724427903,19.695002877631307,19.84158535662378,19.57922037986164,20.550036706049227,20.449766608255693,19.796829056615422,20.488194212933756,19.755564198591312,20.22968417045186,19.585340724110356,20.3919293673531,20.14084094187225,19.705273873371254,19.16426689320482,19.888171296291535,19.891740733406696,20.10276471094928,19.757024642826327,19.777877273365164,19.80491146909473,19.61103383475069,0.015920039350973657,0.011605330707341679,0.01668224921405611,False,19.85208475884637,13.638125248893239,13.652720211449985,6.213959509953131,6.199364547396385
8.406_864.622_unknown,8.406,864.62238,+,25.44246876967341,unknown,unknown,61,13.62228083254922,14.488745219260593,24.57557362658177,25.44246876967341,13.541655227152289,13.079745638873504,13.116930573523762,24.45449107282598,24.817591067825933,24.928438821056034,24.489553545933024,24.624374943316933,24.7245580440126,24.541396889885345,24.999074344790273,24.697047946871415,25.166562601603154,24.485601757781136,24.334527359262047,24.247100353230792,25.056904031448536,25.32611627111657,24.195047125644173,24.534368814797332,23.457005593696543,24.753908996286665,24.973947920847532,24.65851025884888,24.526911127911927,24.568296706492127,24.720155215099187,24.565006776419484,24.26819336876427,24.37120178417986,24.437772080552776,23.987225811668246,24.185579661316098,24.78731564819524,24.536705195829736,24.71228803564831,24.809652269931902,24.96841655951817,24.572925656139905,24.77302799717273,24.041738528268272,24.129240263782734,24.78075222936587,24.60089333426778,24.104953785895002,24.771682578307605,25.025363906198724,24.87065508949958,24.700117435098445,24.689744358725513,25.093456554514006,24.588064305686785,24.35239113518191,24.510195899753867,24.114553649045487,24.98750992983609,24.978152938698887,24.66945445302792,24.588781910449875,24.32990428829295,24.80208625209168,24.22472976710364,23.949104489476554,0.018445757642867718,0.01812514705478118,0.01393940458091823,False,24.586005478974826,14.055513025904908,14.488745219260593,10.530492453069918,10.097260259714233
8.406_932.565_unknown,8.406,932.56537,-,20.971410272004963,unknown,unknown,36,13.43778005222286,13.407380637702072,17.25951088381175,20.620362960447338,14.407045140578688,13.47497916859074,13.404496005321006,19.37768563283821,20.407734665747153,20.691239764810216,20.21251236176182,20.783439602561838,20.124969343934296,20.340928596502497,20.711580145722678,20.03227060381733,20.45904032475885,19.90520121468298,19.742207072727297,20.044217513053347,20.054866601526154,20.971410272004963,20.80443980363746,20.183170425563393,19.622056521808922,20.587900358146,20.04517593529132,20.30113944071413,20.104466741078845,20.163441308420072,20.09203164559247,20.094200124462922,20.048558159209776,20.399492940838638,20.346149348802058,19.90249719612681,19.217841905560167,20.05924494882841,19.840049064569612,20.40244649040036,20.22059184328537,19.716195661189843,19.789311546998942,20.183038743781356,19.374365108806717,19.654384774003685,19.36844614444273,19.782001458817746,19.190264590506022,20.54992660596826,20.3686778044264,19.953499569042556,20.233937953353927,19.202077986633775,20.15809886844463,19.56799738425133,20.024556970006746,20.43447746781974,19.61694555258665,20.090601741198583,19.995700149609853,19.73087116011867,19.879729843080113,19.459713553213955,19.698682882567454,19.943856152266143,19.791278988758517,0.0195070882662654,0.0932221105958248,0.020476632967627702,False,20.034213943011345,13.422580344962466,13.43778005222286,6.611633598048879,6.596433890788484
